,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiab,totalStockholderEquity,deferredLongTermLiab,otherCurrentLiab,commonStock,capitalStock,retainedEarnings,otherLiab,goodWill,otherAssets,cash,cashAndEquivalents,totalCurrentLiabilities,currentDeferredRevenue,netDebt,shortTermDebt,shortLongTermDebt,shortLongTermDebtTotal,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,noncontrollingInterestInConsolidatedEntity,temporaryEquityRedeemableNoncontrollingInterests,accumulatedOtherComprehensiveIncome,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,nonCurrrentAssetsOther,deferredLongTermAssetCharges,nonCurrentAssetsTotal,capitalLeaseObligations,longTermDebtTotal,nonCurrentLiabilitiesOther,nonCurrentLiabilitiesTotal,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurpluse,liabilitiesAndStockholdersEquity,cashAndShortTermInvestments,propertyPlantAndEquipmentGross,propertyPlantAndEquipmentNet,accumulatedDepreciation,netWorkingCapital,netInvestedCapital,commonStockSharesOutstanding,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,changeInCash,beginPeriodCashFlow,endPeriodCashFlow,totalCashFromOperatingActivities,issuanceOfCapitalStock,depreciation,otherCashflowsFromInvestingActivities,dividendsPaid,changeToInventory,changeToAccountReceivables,salePurchaseOfStock,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,changeReceivables,cashFlowsOtherOperating,exchangeRateChanges,cashAndCashEquivalentsChanges,changeInWorkingCapital,stockBasedCompensation,otherNonCashItems,freeCashFlow,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,sellingAndMarketingExpenses,grossProfit,reconciledDepreciation,ebit,ebitda,depreciationAndAmortization,nonOperatingIncomeNetOther,operatingIncome,otherOperatingExpenses,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments
2014-12-31,0.519893899204244,-0.8943661971830986,,0.39639079029247043,0.42691841764484734,0.456000740260942,,0.6996685082872928,0.3333333333333333,,0.3357383357383357,,0.49244712990936557,,0.28544834005584857,,0.6807552027461918,,0.3448235224795239,0.23080546396608573,,0.32767330900926184,0.5597147950089126,,0.6697948146969938,,,0.13192389006342495,1.0819830713422007,,0.7286821705426356,1.2117141321869962,,,,-0.6561264822134387,,0.0,,,,,-0.33664259927797835,,0.4370712043102446,,,,0.2753303964757709,,,,,0.519893899204244,0.3993692095407057,0.48440748440748443,0.7266877845971095,,,,0.15034688444608885,,,,,-0.6016974169741698,,-0.31663405088062624,0.19009303495096808,0.05829145728643216,0.2423580786026201,,0.8043478260869565,,-0.671875,0.8863636363636364,0.15384615384615385,-1.14,-0.3904465212876428,,0.3648255813953488,,,,,-0.2462686567164179,0.027257240204429302,-0.6596491228070176,-0.19371069182389938,,,0.9394904458598726,,-0.5614035087719298,,0.14509354715540282,0.8043478260869565,0.416430823967009,0.37815359024119766,0.2056058342852122,,0.3411550783617629,0.8875276501616471,0.2058319039451115,,,,,,,0.5903128153380424,0.5276945466997689,-0.325,0.8145413234876455,0.15532774153463808,,,,
2014-09-30,0.5218127433828094,-0.8849765258215962,,0.09520846297448662,0.3894899536321484,0.50226704913482,,0.6718232044198895,0.3333333333333333,,0.27224627224627224,,0.5226586102719033,,0.448029785913745,,0.7133662304226561,,0.36297212892581465,0.4324069712670749,,0.38605108055009824,0.5768270944741533,,0.6891999363766502,,,0.09302325581395349,1.1264812575574366,,0.8798449612403101,1.1311123052122514,,,,-0.5733107472237907,,,,,,,-0.490072202166065,,0.4302492344664522,,,,0.2092511013215859,,,,,0.5218127433828094,0.4845259215454366,,0.7100574143733914,,,,0.24070210298921338,,,,,-0.8614760147601476,,0.42961513372472276,0.03419663062610007,0.1899497487437186,0.6528384279475983,,0.8913043478260869,,-0.671875,-0.5454545454545454,-1.4461538461538461,-0.54,-0.4261682242990654,,-0.059593023255813955,,,,,0.33955223880597013,-1.2776831345826236,0.2736842105263158,0.7399021663172607,,,1.4872611464968153,,-0.3508771929824561,,0.23520427644138983,0.8913043478260869,0.3937899247998706,0.36706404214028276,0.21966435286881644,,0.43293791670274484,1.0617662072485963,0.2238873341157353,,,,,,,0.3481331987891019,0.633507405187912,-0.225,0.9565464356716842,1.4911463187325256,,,,
2014-06-30,0.5726056775213049,-0.8098591549295775,,0.13005600497822029,0.4743723630895192,0.4334227815304895,,0.6360220994475139,0.3333333333333333,,-0.04072470739137406,,0.5226586102719033,,0.2556624263108905,,0.5391546878352285,,0.5543574332685168,0.19500706547338673,,0.5704462531574516,0.6476530005941771,,0.5365038969301734,,,-0.3501057082452431,1.0626360338573155,,0.7596899224806202,1.0526598602901667,,,,-0.45812158855637114,,0.0,,,,,-0.4052346570397112,,0.574440869801155,,,,0.4105726872246696,,,,,0.5726056775213049,0.15572639463828108,0.5835758835758835,0.82112452979608,,,,0.2041397582313582,,,,,-0.1588929889298893,,0.291324200913242,-0.06839326125220015,0.034170854271356785,-0.5065502183406113,,1.0434782608695652,,-0.671875,-0.3409090909090909,-0.5333333333333333,,1.1904465212876427,,0.02180232558139535,,,,,-1.6380597014925373,-0.14991482112436116,-0.22456140350877193,-0.8226415094339623,,,0.8885350318471338,,-0.10526315789473684,,0.3146239022527682,1.0434782608695652,0.48758793563515807,0.43914610479622956,0.24426676039012388,,0.5108667417092388,0.9426578186149396,-0.018055430170623814,,,,,,,1.0040363269424823,0.5889906686071398,-0.10833333333333334,0.8531667140017041,-0.3976390183286735,,,,
2014-03-31,0.7464303854619335,-0.8380281690140845,,0.16988176726820162,0.7094699026692844,0.42676043305265104,,-0.08441988950276243,0.3333333333333333,,-0.12602212602212604,,0.5226586102719033,,0.1290722928948185,,1.042480154473289,0.30475741874705603,0.5223027517529903,0.17616580310880828,,0.5036486107213023,0.6756981580510992,,0.7216478447590265,,,-0.016913319238900635,0.9629987908101572,,0.6705426356589147,1.5921547555077915,,,,-0.41596085074345945,,,,,,,0.6642599277978339,,0.7229737586728168,,,,0.4621145374449339,,,,,0.7464303854619335,0.2306327616794796,,0.7666798653731934,,,,0.19195230997873977,,,,,-0.1795571955719557,,-0.5723418134377039,0.16193110384712095,-0.06834170854271357,-0.5305676855895196,,0.7608695652173914,,-0.671875,0.0,-1.8256410256410256,,0.6953271028037383,,-0.29796511627906974,,,,,-2.2388059701492535,0.7052810902896082,0.20350877192982456,-0.5459119496855346,,,-0.06687898089171974,,-0.14035087719298245,,0.2764413898434517,0.7608695652173914,0.44554055146761545,0.3958968672026615,0.19857657499341008,,0.4693047017057754,0.9256423345244172,0.16249887153561435,,,,,,,-0.035317860746720484,0.572211283280541,-0.125,0.8395342232320363,-1.7396707051879465,,,,
2013-12-31,0.6829956543823015,-0.8192488262910798,,-0.17361543248288736,0.6138936463511425,0.4774683075784214,,-0.07337016574585635,0.3333333333333333,,-0.08882475549142216,,0.9879154078549849,,0.41327955321129384,,0.9622398626904097,0.33113518605746584,0.36556478698957046,0.27508243052284503,,0.38127982037608754,0.6728461081402258,,0.6421186575473199,,,0.06257928118393234,0.747279322853688,,0.6589147286821705,1.1912950026867275,,,,-0.35196687370600416,,0.0,,,,,0.48826714801444043,,0.6745997906895617,,,,0.3773127753303965,,,,,0.6829956543823015,0.4482554701360142,0.4762993762993763,0.7189665412789547,,,,0.2650769994944502,,,,,-0.7242066420664207,,-0.9898238747553816,0.5531807895398542,0.16180904522613065,0.4606986899563319,,0.8913043478260869,,-0.765625,0.7727272727272727,0.5333333333333333,-2.05,-0.48598130841121495,,0.45494186046511625,,,,,0.6753731343283582,0.9574105621805792,0.16842105263157894,-0.0008385744234800838,,,-0.6242038216560509,,-0.631578947368421,,0.047346315387552504,0.8913043478260869,0.21427993854613084,0.24397005822012752,0.21966435286881644,,0.23378647501948221,0.6921898928024502,0.3213866570371039,,,,,,,0.005045408678102927,0.4081842308021573,-0.35833333333333334,0.6526554955978415,-1.7023920472196334,,,,
2013-09-30,0.7776962582538518,-0.687793427230047,,-0.3478531425015557,0.7014495175237061,0.6562413250670861,,-0.07292817679558011,0.3333333333333333,,0.04329004329004329,,1.9516616314199395,,0.89605957182749,,1.1149967818064792,0.39472444653791805,0.270814919568676,0.5793688177107866,,0.3776312096547853,0.8216280451574569,,0.8049944329568952,,,0.4515856236786469,0.7114873035066506,,0.7635658914728682,1.0806018269747448,,,,-0.37907020515716167,,,,,,,0.34386281588447654,,0.7252994302104733,,,,0.4143171806167401,,,,,0.7776962582538518,0.9363295880149812,,0.7130271233419125,,,,0.26203013743129555,,,,,0.2573431734317343,,1.1210697977821265,0.13075182298214735,0.5527638190954773,0.8537117903930131,,1.0869565217391304,,-0.78125,0.4090909090909091,-0.15384615384615385,0.09,-0.47102803738317756,,-0.10901162790697674,,,,,0.2126865671641791,0.5281090289608177,-0.1543859649122807,1.0445842068483577,,,0.7866242038216561,,0.2807017543859649,,0.4948453608247423,1.0869565217391304,0.6929732352227703,0.5822012752980316,0.251296019681926,,0.6961641700580137,0.6602007827122681,0.10472149498961812,,,,,,,0.6912209889001009,0.48352024655423337,0.075,0.6111900028401023,-1.1245728487107798,,,,
2013-06-30,0.730966758846436,-0.2981220657276995,,0.05164903546981954,0.6588412214378211,0.6325529749236606,,0.7102762430939227,0.3333333333333333,,-0.002244668911335578,,2.1268882175226587,,0.3748060812907229,,1.22827719373525,,0.377820988745507,1.0861987753179463,,0.38717373000280664,0.8349376114081997,,0.6647049467154446,,,0.12177589852008457,0.7995163240628779,,0.9651162790697675,1.5814078452444922,,,,-0.3948804818370036,,0.0,,,,,-0.6732851985559567,,0.729485638978255,,,,0.3,,,,,0.730966758846436,0.4514094224324857,0.6334719334719334,0.8686398732924173,,,,0.27421758568391397,,,,,-1.8356457564575646,,-1.7752120026092628,0.8247422680412371,0.1306532663316583,0.22489082969432314,,1.326086956521739,,-0.765625,0.09090909090909091,1.9487179487179487,,0.7144340602284528,,-0.5276162790697675,,,,,-0.5932835820895522,0.18057921635434412,-0.631578947368421,0.6420684835779176,,,0.8598726114649682,,0.14035087719298245,,0.4658266513936617,1.326086956521739,0.6185817093878871,0.5433878569448295,0.2899569457868377,,0.670187895055849,0.7146503318019398,0.06499954861424573,,,,,,,0.23713420787083753,0.5057786148446195,0.008333333333333333,0.6589037205339392,-0.8201304753028891,,,,
2013-03-31,0.9433940967323212,-0.25586854460093894,,0.35780958307405103,0.9843351852625423,0.5896178402887018,,-0.41944751381215467,0.3333333333333333,,-0.10934744268077601,,2.1268882175226587,,1.2311511014582688,,1.6629478652649645,0.467263306641545,0.40704731600966354,1.6269430051813472,,0.6156328936289643,0.865359477124183,,1.1253379990456498,,,0.37209302325581395,1.0084643288996373,,0.9341085271317829,1.9349811929070393,,,,-0.4046677959721438,,,,,,,-0.5171480144404332,,0.7967750688011164,,,,0.5059471365638767,,,,,0.9433940967323212,1.1121624285432683,,0.8971490793902197,,,,0.26812386155760476,,,,,0.6868634686346864,,0.8992824527071103,0.4878048780487805,0.8241206030150754,0.33624454148471616,,1.2608695652173914,,-0.765625,0.18181818181818182,0.8512820512820513,,1.006853582554517,,0.12936046511627908,,,,,-0.5485074626865671,0.07836456558773425,0.3087719298245614,0.15290006988120194,,,0.5095541401273885,,0.21052631578947367,,0.2168766704849179,1.2608695652173914,0.35659416188242904,0.36041031327973383,0.27941305684913453,,0.3844488700320374,0.9610345414327037,0.17694321567211338,,,,,,,0.2472250252270434,0.5732385925862512,0.041666666666666664,0.8633910820789549,-0.30444237340789065,,,,
2012-12-31,0.8431627066990236,-0.19953051643192488,,-0.001866832607342875,0.8738877981536405,0.5659294901452762,,0.8061878453038674,0.3333333333333333,,-0.16193682860349526,,2.1268882175226587,,0.8203537077257214,,1.2480154473288994,,0.3646220022391138,0.910032972209138,,0.4722144260454673,0.8957813428401664,,0.8730714172101162,,,0.10993657505285412,1.0848851269649336,,0.9883720930232558,1.598602901665771,,,,-0.3805759457933371,,0.0,,,,,-0.5342960288808665,,0.7820458157292919,,,,0.5733480176211454,,,,,0.8431627066990236,0.7289572245219791,0.6428274428274429,0.8775490001979805,,,,0.2864050339365324,,,,,-0.5692250922509225,,0.09562948467058056,0.4646718632134775,0.4914572864321608,0.4104803493449782,,1.8478260869565217,,-0.765625,1.0454545454545454,-0.09230769230769231,3.55,-0.16199376947040497,,0.44622093023255816,,,,,-0.011194029850746268,-0.4497444633730835,-0.7719298245614035,-0.05674353598881901,,,1.4394904458598725,,8.631578947368421,0.22250639386189258,0.49942726231386025,1.8478260869565217,0.6994420635562384,0.6254505128915997,0.3743080572884632,,0.6788466533899039,1.0883103624298112,0.15166561343324006,,,,,,,1.3269424823410696,0.6954883999657564,0.2916666666666667,0.9610905992615734,0.28580304442373405,,,,
2012-09-30,0.7896608160731419,-0.04460093896713615,,-0.13254511512134412,0.7408830778227996,0.5122605718515777,,0.8225414364640884,0.3333333333333333,,-0.2741702741702742,,2.0302114803625377,,0.7868445547626435,,0.9077451190731602,,0.41506098638854516,0.42110221384832786,,0.5246982879595846,0.8658348187759952,,0.9427389852075712,,,0.40930232558139534,1.045223700120919,,1.0930232558139534,1.2643739924771629,,,,-0.36928289102202144,,,,,,,-0.6046931407942239,,0.6745997906895617,,,,0.5726872246696035,,,,,0.7896608160731419,0.8472304356396609,,0.7926153236982776,,,,0.26203013743129555,,,,,-0.6946863468634686,,0.5887801696020875,0.24742268041237114,0.464321608040201,1.203056768558952,,1.326086956521739,,,1.0227272727272727,0.2564102564102564,-0.16,-0.2043613707165109,,0.024709302325581394,,,,,0.7761194029850746,6.068143100511073,-0.631578947368421,1.3632424877707896,,,-4.426751592356688,,0.3157894736842105,,0.5971744940817105,1.326086956521739,0.7900056602247918,0.6609370668145274,0.2899569457868377,,0.8104597800675383,1.0127616130678918,0.2636092804911077,,,,,,,1.1957618567103936,0.6835031247324715,0.09166666666666666,0.9048565748366941,-11.456974215594904,,,,
2012-06-30,0.9468931655285286,0.16666666666666666,,-0.03546981953951462,0.6954342286645223,1.1411122420653281,,0.692596685082873,0.3333333333333333,,0.750681417348084,,7.570996978851964,,0.5187713310580204,,0.6987770864621325,,0.5050969300571563,0.3862458784738578,,0.5712882402469829,0.8948306595365418,,0.8259901383807857,,,0.426215644820296,1.003627569528416,,1.2093023255813953,1.0967221923696937,,,,-0.3391680782985131,,0.0,,,,,-0.40342960288808666,,0.9474785844412574,,,,0.6200440528634361,,,,,0.9468931655285286,0.6848018923713779,0.4731808731808732,0.7159968323104335,,,,0.32601424075754215,,,,,-1.311660516605166,,0.12694063926940638,0.20819713351772692,0.24723618090452262,0.2685589519650655,,1.6304347826086956,,,-0.45454545454545453,0.5641025641025641,-1.77,-0.6072689511941849,,-0.027616279069767442,,,,,0.22388059701492538,-0.6609880749574105,0.2807017543859649,0.2171907756813417,,,0.19745222929936307,,0.6666666666666666,,0.12065673921344025,1.6304347826086956,0.2595617368804075,0.31272525644579985,0.3391617608294526,,0.25283574335440295,0.9630763995235665,0.2058319039451115,,,,,,,0.18668012108980828,0.5482407328139715,0.25833333333333336,0.8577108775915933,-0.4970487729108419,,,,
2012-03-31,1.2496190529939613,0.3685446009389671,,0.3466085874299938,0.98149463219015,1.276579994448043,,-0.3540331491712707,0.3333333333333333,,0.6608946608946609,,7.362537764350453,,0.47036922122246355,,1.1016949152542372,0.8822421102213849,0.6342584408697189,0.3080546396608573,,0.7141453831041258,0.9975044563279858,,1.2210911404485447,,,1.8756871035940803,1.1071342200725514,,1.1046511627906976,0.9279957012358947,,,,-0.12083568605307736,,,,,,,0.37093862815884476,,1.1707430520562812,,,,0.7903083700440529,,,,,1.2496190529939613,1.3297851369998028,,0.8134032864779251,,,,0.3778108958311704,,,,,0.06988929889298894,,-0.016568819308545337,0.22428966557706814,0.20804020100502513,0.39956331877729256,,1.934782608695652,,,0.022727272727272728,-1.5179487179487179,,0.17279335410176533,,0.22529069767441862,,,,,-1.212686567164179,-0.24190800681431004,-0.631578947368421,0.14171907756813418,,,2.0191082802547773,,1.1228070175438596,,0.7101947308132875,1.934782608695652,0.8757176356432441,0.7507624064319379,0.38836657587206747,,0.8987791150748983,1.082184788157223,0.31777557100297915,,,,,,,2.114026236125126,0.735895899323688,0.475,0.9497301902868504,0.8822615719167444,,,,
2011-12-31,1.2385574806704667,0.44366197183098594,,0.5731176104542626,1.0891014662266594,1.0755991486999168,,-0.34651933701657456,0.3333333333333333,,0.44219977553310885,,7.365558912386707,,0.4976729754886752,,1.302510190946149,0.9778615167216204,0.7087384361557951,0.5360339142722562,,0.8090092618579848,1.0255496137849078,,1.1157944965802449,,,1.2262156448202959,0.932043530834341,,1.065891472868217,0.9344438473938743,,,,-0.2586109542631282,,0.0,,,,,0.463898916967509,,1.2068684832745455,,,,0.8290748898678414,,,,,1.2385574806704667,1.0443524541691307,0.604989604989605,0.8415165313799248,,,,0.3717171717048612,,,,,1.5872324723247233,,-4.363600782778865,1.922051797837566,0.23015075376884422,0.2445414847161572,,0.9565217391304348,,30.171875,-0.25,-0.10256410256410256,0.0,3.0247144340602286,,0.2805232558139535,,,,,0.6940298507462687,-2.1396933560477,0.23859649122807017,-0.10985324947589098,,,1.6592356687898089,,11.789473684210526,0.5191815856777494,0.766704849179076,0.9565217391304348,0.9274682623109889,0.7363459939007485,0.23020824180651964,,0.9264871417438739,0.674493789348307,0.350275345310102,,,,,,,1.1049445005045408,0.5362554575806866,0.825,0.5975575120704345,0.03727865796831314,,,,
2011-09-30,0.7362717986342344,0.10093896713615023,,0.015556938394523958,0.3241572329671248,1.1818265938743406,,-0.32795580110497236,0.3333333333333333,,0.5762385762385762,,-0.14803625377643503,,2.5851690971144894,,0.7854537652864192,0.6311822892133773,-0.08720758941724117,0.2694300518134715,,0.3332865562728038,1.0193701723113489,,1.3826944488627326,,,0.7137420718816068,0.7753325272067715,,0.5968992248062015,0.6894142933906502,,,,-0.23527197440240918,,,,,,,-0.13176895306859207,,0.38683669909686424,,,,0.08612334801762114,,,,,0.7362717986342344,2.131677508377686,,0.4617897446050287,,,,0.3564828613890882,,,,,-0.38767527675276753,,-0.5801696020874103,2.1553935126980135,1.9206030150753768,1.4497816593886463,,1.173913043478261,,,-0.4090909090909091,0.38974358974358975,-0.73,0.3173416407061267,,0.9055232558139535,,,,,0.9664179104477612,0.6916524701873935,0.7298245614035088,0.8321453529000699,,,0.28343949044585987,,1.263157894736842,,0.6216113020236732,1.173913043478261,0.7948572814748929,0.6565012475741614,0.2653545382655303,,0.7914105117326176,0.8800408371618172,0.37555294754897534,,,,,,,0.2674066599394551,0.6129612190737095,0.5416666666666666,0.7787560352172678,-2.093817955886921,,,,
2011-06-30,0.9340256222134432,0.2605633802816901,,-0.3242065961418793,0.4531517607251765,1.4327750532062553,,-0.3407734806629834,0.3333333333333333,,0.6602533269199936,,-0.08459214501510574,,2.8730995966490847,,0.7648573267539155,0.5011775788977861,-0.01060632844263744,0.4173339613754122,,0.48961549256244735,1.0659536541889483,,1.4164148242404964,,,1.014799154334038,1.0142684401451028,,0.5426356589147286,0.7968833960236432,,,,0.10276679841897234,,0.0,,,,,-0.4566787003610108,,0.6420403891623706,,,,0.26674008810572686,,,,,0.9340256222134432,2.454957618766016,0.5667359667359667,0.8050881013660661,,,,0.38390461995747954,,,,,1.61380073800738,,4.241748206131768,0.5300477747045512,2.1537688442211054,0.4606986899563319,,1.0,,,-0.1590909090909091,-0.29743589743589743,0.19,1.3823468328141226,,0.1119186046511628,,,,,-0.5447761194029851,-0.12265758091993186,-0.38596491228070173,0.32900069881201954,,,1.5477707006369428,,1.4736842105263157,,0.6200840015273005,1.0,0.7738335893911216,0.6332131965622401,0.23723750109832176,,0.7792882500649407,0.9957461289773694,0.24555385032048388,,,,,,,1.2159434914228053,0.668778358017293,0.6416666666666667,0.8719113888099972,0.22988505747126436,,,,
2011-03-31,0.6930413680230262,0.20422535211267606,,-0.46608587429993775,0.05213250344625924,1.4109373554177849,,-0.3496132596685083,0.3333333333333333,,0.548661215327882,,-0.07854984894259819,,0.867514737821905,,0.9184724308088393,0.4625529910504004,-0.09710682929703612,0.8685821950070655,,-0.06693797361773786,1.1063576945929887,,0.9624622236360745,,,1.8300211416490486,0.8759371221281741,,0.46511627906976744,0.7764642665233745,,,,0.12535290796160362,,,,,,,-0.5848375451263538,,0.5322686925849839,,,,-0.34074889867841407,,,,,0.6930413680230262,1.5608121427163415,,0.7013462680657295,,,,0.39913893027325253,,,,,-0.6681180811808118,,-1.3942596216568819,1.0771938647221524,0.5296482412060302,0.08951965065502183,,0.7391304347826086,,,-1.2954545454545454,-0.7282051282051282,-0.09,-0.15867082035306335,,-0.06540697674418605,,,,,-0.8917910447761194,-0.28620102214650767,-0.9403508771929825,0.02431865828092243,,,1.7961783439490446,,1.4035087719298245,,0.6155021000381825,0.7391304347826086,0.7689819681410205,0.6165788744108678,0.195061945347509,,0.7775564983981297,0.8058533265271397,0.08305497878486955,,,,,,,1.6195761856710393,0.5728961561510144,0.6083333333333333,0.7145697245100824,0.45355700528114323,,,,
2010-12-31,0.694282973079745,0.20892018779342722,,-0.07031736154324829,0.16909645348594343,1.2706579069121866,,0.867182320441989,0.3333333333333333,,0.405002405002405,,-0.07250755287009064,,1.5451442755197022,,1.1390259600944004,,-0.15956631901478993,1.0852567121997174,,0.011928150435026662,1.1253713606654783,,1.1851439478288532,,,1.8587737843551797,0.7724304715840387,,0.3333333333333333,0.9774314884470715,,,,0.023715415019762844,,0.0,,,,,-0.6615523465703971,,0.4254428466219621,,,,-0.2997797356828194,,,,,0.694282973079745,2.0047309284447072,0.37422037422037424,0.6217580677093645,,,,0.3290611028206968,,,,,-1.0592619926199263,,-0.7419439008480104,1.374905707819965,1.078391959798995,1.3842794759825328,,0.6739130434782609,,6.28125,0.29545454545454547,0.8102564102564103,-0.3,0.3040498442367601,,0.815406976744186,,,,,1.9067164179104477,3.011925042589438,-0.968421052631579,0.8349406009783368,,,-1.8535031847133758,,9.964912280701755,0.22762148337595908,0.6078655975563192,0.6739130434782609,0.7463410689738821,0.5977266426393124,0.18451805640980581,,0.7377262100614772,0.9167942827973455,0.11194366705786765,,,,,,,-3.153380423814329,0.6208372570841537,0.9083333333333333,0.7969326895768247,-6.529978254116185,,,,
2010-09-30,0.8375190473503019,0.6502347417840375,,0.1549471064094586,0.31931158360833783,1.4250023133154437,,-0.4097237569060774,0.3333333333333333,,0.6846240179573513,,-0.05740181268882175,,1.910021718895439,,0.6944861617678609,-0.6118699952896844,-0.17182252077072654,0.15732454074422986,,0.07984844232388437,1.1738562091503268,,1.2875775409575314,,,1.7150105708245242,0.7646916565900846,,0.375968992248062,3.6243954862976895,,,,-0.06738189346884998,,,,,,,-0.24819494584837545,,0.5722702430326757,,,,0.126431718061674,,,,,0.8375190473503019,2.169524935935344,,0.6918431993664621,,,,0.4670404268101659,,,,,-0.9736531365313653,,-0.08701891715590346,1.4181543877294442,1.3738693467336685,1.1615720524017468,,0.45652173913043476,,5.15625,0.5,-0.26666666666666666,1.79,-0.25586708203530634,,0.07122093023255814,,,,,0.8283582089552238,0.3100511073253833,-0.5403508771929825,1.2654088050314465,,,0.7707006369426752,,1.5087719298245614,,0.56815578465063,0.45652173913043476,0.7172313414732756,0.5666759079567507,0.14937175995079519,,0.7186769417265564,0.752084396801089,0.21305407601336102,,,,,,,0.5398587285570131,0.5342008389692663,0.6583333333333333,0.6679920477137177,-1.1245728487107798,,,,
2010-06-30,0.7157288786048874,0.4812206572769953,,0.11138767890479154,0.16057479426876645,1.3498658277042657,,-0.38408839779005527,0.3333333333333333,,0.6115119448452782,,-0.006042296072507553,,1.963388147688489,,0.40913966959879855,-0.6665096561469619,-0.25337340168522776,0.015073009891662742,,-0.005192253718776312,1.178134284016637,,1.2226817241927788,,,1.8350951374207187,0.5896009673518743,,0.1434108527131783,3.1343363782912412,,,,-0.1411631846414455,,0.0,,,,,-0.06407942238267147,,0.4366060700027133,,,,0.06365638766519824,,,,,0.7157288786048874,2.2594125763847823,0.262993762993763,0.5158384478321124,,,,0.42351382677848937,,,,,-1.1994833948339483,,-1.282061317677756,1.922051797837566,1.4170854271356783,0.5851528384279476,,0.43478260869565216,,,0.18181818181818182,0.36923076923076925,,0.34890965732087226,,0.02180232558139535,,,,,0.033582089552238806,-0.42248722316865417,-0.8280701754385965,0.5749825296995108,,,1.2515923566878981,,1.6140350877192982,,0.563573883161512,0.43478260869565216,0.24338966604673729,0.24064319378985308,0.1458571303048941,,0.7082864317256905,0.667687595712098,0.23833167825223436,,,,,,,1.9929364278506558,0.48968410238849414,0.7083333333333334,0.595853450724226,-0.13047530288909598,,,,
2010-03-31,0.8490321124216942,0.17136150234741784,,0.4561294337274424,0.3776264672709804,1.187008420468215,,-0.37701657458563537,0.3333333333333333,,0.5146705146705147,,0.006042296072507553,,2.5851690971144894,,0.6365586783951942,-0.6231747527084315,-0.1428318896941842,0.4220442769665568,,0.2670502385630087,1.1448603683897802,,1.5077143311595356,,,1.8604651162790697,0.6466747279322854,,0.2364341085271318,3.123589468027942,,,,-0.3512140033879164,,,,,,,-0.4043321299638989,,0.48079382921818675,,,,0.2330396475770925,,,,,0.8490321124216942,2.6662724226296075,,0.6625420708770541,,,,0.12187448252618399,,,,,2.251439114391144,,4.155642530984997,0.32989690721649484,1.9206030150753768,0.48034934497816595,,0.4782608695652174,,-0.109375,0.3409090909090909,-0.2358974358974359,,-0.033229491173416406,,-0.024709302325581394,,,,,-0.30223880597014924,-0.313458262350937,-0.16842105263157894,0.48553459119496856,,,1.4044585987261147,,0.9473684210526315,,0.5910652920962199,0.4782608695652174,0.7867712460580577,0.6154699196007762,0.15288638959669626,,0.7723612433976967,0.7044410413476263,0.2347205922181096,,,,,,,1.3975782038345106,0.5208458179950347,0.39166666666666666,0.6373189434819654,-0.11804908356632494,,,,
2009-12-31,0.5841187425926971,0.1807511737089202,,0.8494088363410081,0.26216633944609213,0.6051633200703248,,-0.38011049723756907,0.0,,0.42424242424242425,,0.012084592145015106,,0.6205398696866273,,0.519416434241579,0.7602449364107395,0.0591597430911555,0.08007536504945831,,0.0632893628964356,0.4190136660724896,,0.9755050103387943,,,1.7200845665961946,0.5663845223700121,,0.2131782945736434,0.07146695325094035,,,,-0.23301336344814605,,-1.0,,,,,-0.490072202166065,,0.37629365479282145,,,,0.14096916299559473,,,,,0.5841187425926971,1.3526512911492214,0.3068607068607069,0.5576123539893091,,,,0.027421758568391397,,,,,0.5569741697416974,,-0.5253750815394651,0.5421171737490571,0.32964824120603015,-0.32751091703056767,,0.2391304347826087,,3.21875,-0.2727272727272727,1.8974358974358974,8.45,-0.04153686396677051,,0.7369186046511628,,,,,-1.3694029850746268,0.21465076660988075,-1.0035087719298246,-1.2810621942697415,,,1.0254777070063694,,7.298245614035087,-0.043478260869565216,0.21993127147766323,0.2391304347826087,0.33233605563192364,0.29165511505406155,0.11422546349178456,,0.33769157502814096,0.3961204696273609,-0.028888688272998102,,,,,,,0.5701311806256307,0.2797705675883914,0.525,0.37546151661459815,0.43491767629698663,,,,
