,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-09-30,2000-06-30,2000-03-31,1999-12-31,1999-09-30,1999-06-30,1999-03-31,1998-12-31,1998-09-30,1998-06-30,1998-03-31,1997-12-31,1997-09-30,1997-06-30,1997-03-31,2011-11-23
deferredLongTermAssetCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrentAssetsTotal,37515000000.00,36928000000.00,36002000000.00,35236000000.00,35139000000.00,34712000000.00,34166000000.00,33767000000.00,32461000000.00,31800000000.00,30966000000.00,30377000000.00,28927000000.00,28396000000.00,27808000000.00,27502000000.00,27051000000.00,26589000000.00,26087000000.00,25682000000.00,25319000000.00,24954000000.00,24512000000.00,24333000000.00,24036000000.00,23683000000.00,23361000000.00,23106000000.00,22535000000.00,22199000000.00,21927000000.00,21723000000.00,21476000000.00,21161000000.00,20891000000.00,20630000000.00,19934000000.00,19623000000.00,19326000000.00,19070000000.00,19112000000.00,18868000000.00,18656000000.00,19466000000.00,21092000000.00,20826000000.00,20775000000.00,21350000000.00,20676000000.00,20788000000.00,20614000000.00,20621000000.00,20511000000.00,21085000000.00,21030000000.00,20948000000.00,20814000000.00,20526000000.00,20314000000.00,20142000000.00,18932000000.00,18879000000.00,18455000000.00,18248000000.00,18064000000.00,17966000000.00,17766000000.00,17704000000.00,17093000000.00,16905000000.00,16851000000.00,16344000000.00,16107000000.00,15926000000.00,15895000000.00,15852000000.00,15622000000.00,13025000000.00,12952000000.00,12916000000.00,12227000000.00,12280000000.00,12298000000.00,10047000000.00,9754000000.00,9734000000.00,9621000000.00,9537061000.00,9294855000.00,9152082000.00,8894731000.00,8793248000.00,8615775000.00,8532898000.00,8450750000.00,8298600000.00,8108200000.00,8095500000.00,8057400000.00,8076200000.00,8046600000.00,8081500000.00,8112800000.00,8116300000.00,,,,
capitalLeaseObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
longTermDebtTotal,13829000000.00,14328000000.00,14181000000.00,13685000000.00,13577000000.00,12985000000.00,12563000000.00,12562000000.00,12444000000.00,12492000000.00,11527000000.00,11078000000.00,10172000000.00,10171000000.00,9378000000.00,8915000000.00,8651000000.00,8222000000.00,8221000000.00,7859000000.00,7614000000.00,7613000000.00,6766000000.00,7094000000.00,6922000000.00,6821000000.00,6597000000.00,6595000000.00,6607000000.00,6605000000.00,6881000000.00,6880000000.00,5981000000.00,5981000000.00,5860000000.00,6120000000.00,5825000000.00,5825000000.00,5226000000.00,5504000000.00,5274000000.00,5274000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrentLiabilitiesOther,,10550000000.00,10390000000.00,10216000000.00,10575000000.00,10526000000.00,10554000000.00,10518000000.00,10050000000.00,9765000000.00,9678000000.00,9692000000.00,9609000000.00,9476000000.00,9300000000.00,9312000000.00,9406000000.00,9196000000.00,9049000000.00,8896000000.00,8967000000.00,8787000000.00,8596000000.00,8585000000.00,8627000000.00,8368000000.00,8246000000.00,8185000000.00,7901000000.00,7694000000.00,7654000000.00,7579000000.00,7833000000.00,7709000000.00,7658000000.00,7452000000.00,7016000000.00,6737000000.00,6560000000.00,6391000000.00,7158000000.00,7191000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrentLiabilitiesTotal,24410000000.00,24878000000.00,24571000000.00,23901000000.00,24152000000.00,23511000000.00,23117000000.00,23080000000.00,22494000000.00,22257000000.00,21205000000.00,20770000000.00,19781000000.00,19647000000.00,18678000000.00,18227000000.00,18057000000.00,17418000000.00,17270000000.00,16755000000.00,16581000000.00,16400000000.00,15362000000.00,15679000000.00,15549000000.00,15189000000.00,14843000000.00,14780000000.00,14508000000.00,14299000000.00,14535000000.00,14459000000.00,13814000000.00,13690000000.00,13518000000.00,13572000000.00,12841000000.00,12562000000.00,11786000000.00,11895000000.00,12432000000.00,12465000000.00,12859000000.00,13370000000.00,13926000000.00,13677000000.00,13706000000.00,13792000000.00,13356000000.00,13721000000.00,13612000000.00,13743000000.00,13808000000.00,13955000000.00,13938000000.00,14019000000.00,13622000000.00,13291000000.00,12917000000.00,12631000000.00,11323000000.00,11555000000.00,10299000000.00,10877000000.00,10950000000.00,10898000000.00,10625000000.00,10654000000.00,10229000000.00,10479000000.00,10287000000.00,10106000000.00,10024000000.00,9632000000.00,9605000000.00,9640000000.00,10342000000.00,8202000000.00,8217000000.00,8222000000.00,7720000000.00,7822000000.00,8187000000.00,6915000000.00,5943000000.00,5941000000.00,5755000000.00,5236000000.00,5199000000.00,5378000000.00,5126000000.00,5097000000.00,4663000000.00,4799000000.00,4671000000.00,4776000000.00,4640000000.00,4693000000.00,4614000000.00,4614000000.00,4692000000.00,4893000000.00,4870000000.00,4253400000.00,,,,
negativeGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
preferredStockRedeemable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capitalSurpluse,6900000000.00,6880000000.00,6861000000.00,6860000000.00,6548000000.00,6527000000.00,6507000000.00,6502000000.00,6483000000.00,6436000000.00,6295000000.00,6179000000.00,5733000000.00,5716000000.00,5695000000.00,5694000000.00,5673000000.00,5649000000.00,5625000000.00,5627000000.00,5598000000.00,5576000000.00,5546000000.00,5540000000.00,5534000000.00,5528000000.00,5522000000.00,5556000000.00,5550000000.00,5545000000.00,5539000000.00,5616000000.00,5612000000.00,5606000000.00,5600000000.00,5617000000.00,5612000000.00,5607000000.00,5602000000.00,5632000000.00,5624000000.00,5619000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liabilitiesAndStockholdersEquity,39599000000.00,38947000000.00,38064000000.00,37904000000.00,37657000000.00,37108000000.00,36197000000.00,35735000000.00,34665000000.00,33916000000.00,32789000000.00,32030000000.00,30517000000.00,30016000000.00,29272000000.00,28933000000.00,28546000000.00,28103000000.00,27509000000.00,27215000000.00,26959000000.00,26639000000.00,26079000000.00,25945000000.00,25617000000.00,25254000000.00,24811000000.00,24699000000.00,24134000000.00,23793000000.00,23385000000.00,23640000000.00,23459000000.00,23152000000.00,22884000000.00,22676000000.00,21876000000.00,21588000000.00,21166000000.00,21042000000.00,22385000000.00,22276000000.00,21952000000.00,21835000000.00,23498000000.00,22980000000.00,22899000000.00,23645000000.00,23356000000.00,23391000000.00,23329000000.00,23515000000.00,23631000000.00,23915000000.00,23688000000.00,23790000000.00,23594000000.00,23190000000.00,23071000000.00,22657000000.00,21479000000.00,21645000000.00,20758000000.00,20728000000.00,20405000000.00,20531000000.00,19626000000.00,19578000000.00,18830000000.00,18450000000.00,18314000000.00,18162000000.00,18090000000.00,17491000000.00,17333000000.00,17434000000.00,17764000000.00,14677000000.00,14639000000.00,14233000000.00,13537000000.00,13457000000.00,13589000000.00,11499000000.00,11214000000.00,10710000000.00,10405000000.00,10400575000.00,10277936000.00,10063415000.00,9666815000.00,9714430000.00,9621682000.00,9312463000.00,9315289000.00,9177600000.00,9258700000.00,8936900000.00,8813100000.00,8847400000.00,9122100000.00,8880400000.00,8797300000.00,8827500000.00,,,,
cashAndShortTermInvestments,8000000.00,7000000.00,10000000.00,250000000.00,7000000.00,7000000.00,7000000.00,8000000.00,7000000.00,99000000.00,6000000.00,139000000.00,6000000.00,8000000.00,42000000.00,16000000.00,20000000.00,6000000.00,8000000.00,16000000.00,11000000.00,29000000.00,30000000.00,10000000.00,9000000.00,10000000.00,8000000.00,9000000.00,18000000.00,13000000.00,13000000.00,292000000.00,72000000.00,2000000.00,6000000.00,5000000.00,13000000.00,46000000.00,26000000.00,30000000.00,169000000.00,150000000.00,161000000.00,209000000.00,298000000.00,117000000.00,208000000.00,255000000.00,522000000.00,378000000.00,573000000.00,545000000.00,761000000.00,672000000.00,593000000.00,622000000.00,563000000.00,251000000.00,628000000.00,92000000.00,206000000.00,205000000.00,186000000.00,355000000.00,170000000.00,687000000.00,161000000.00,137000000.00,34000000.00,51000000.00,29000000.00,96000000.00,278000000.00,27000000.00,30000000.00,69000000.00,647000000.00,511000000.00,633000000.00,111000000.00,100000000.00,101000000.00,294000000.00,628000000.00,629000000.00,150000000.00,60000000.00,67092000.00,112112000.00,72530000.00,91469000.00,125968000.00,237537000.00,48901000.00,39691000.00,194900000.00,331100000.00,54000000.00,74200000.00,76900000.00,62300000.00,47100000.00,45800000.00,9700000.00,,,,
propertyPlantAndEquipmentGross,,32351000000.00,31735000000.00,,30608000000.00,30086000000.00,29578000000.00,,28559000000.00,28020000000.00,27307000000.00,26807000000.00,25541000000.00,25081000000.00,24678000000.00,24376000000.00,23894000000.00,23479000000.00,23044000000.00,22810000000.00,22379000000.00,11835000000.00,21666000000.00,21466000000.00,20906000000.00,20589000000.00,20298000000.00,11478000000.00,19647000000.00,19324000000.00,19000000000.00,18799000000.00,18307000000.00,17986000000.00,17700000000.00,17424000000.00,16991000000.00,16726000000.00,16425000000.00,16205000000.00,15834000000.00,15601000000.00,15408000000.00,16096000000.00,17833000000.00,17690000000.00,17535000000.00,18127000000.00,17873000000.00,17945000000.00,17888000000.00,17853000000.00,17655000000.00,17747000000.00,17671000000.00,17610000000.00,17272000000.00,17006000000.00,16781000000.00,16567000000.00,15977000000.00,15566000000.00,15294000000.00,15069000000.00,14729000000.00,14538000000.00,14353000000.00,14286000000.00,14028000000.00,13920000000.00,13854000000.00,13572000000.00,13402000000.00,13397000000.00,13332000000.00,13297000000.00,13052000000.00,11052000000.00,10963000000.00,10917000000.00,10152000000.00,10197000000.00,10182000000.00,8914000000.00,8689000000.00,8624000000.00,8478000000.00,8426562000.00,8225397000.00,8057790000.00,7816819000.00,7705672000.00,7528343000.00,7426793000.00,7294892000.00,7165200000.00,6996500000.00,6957200000.00,6910600000.00,6928000000.00,6924400000.00,6949800000.00,6961300000.00,6987100000.00,,,,
propertyPlantAndEquipmentNet,32938000000.00,32351000000.00,31735000000.00,31262000000.00,30608000000.00,30086000000.00,29578000000.00,29261000000.00,28559000000.00,28020000000.00,27307000000.00,26807000000.00,25541000000.00,25081000000.00,24678000000.00,24376000000.00,23894000000.00,23479000000.00,23044000000.00,22810000000.00,22379000000.00,21998000000.00,21666000000.00,21466000000.00,20906000000.00,20589000000.00,20298000000.00,20113000000.00,19647000000.00,19324000000.00,19000000000.00,18799000000.00,18307000000.00,17986000000.00,17700000000.00,17424000000.00,16991000000.00,16726000000.00,16425000000.00,16205000000.00,15834000000.00,15601000000.00,15408000000.00,16096000000.00,17833000000.00,17690000000.00,17535000000.00,18127000000.00,17873000000.00,17945000000.00,17888000000.00,17853000000.00,17655000000.00,17747000000.00,17671000000.00,17610000000.00,17272000000.00,17006000000.00,16781000000.00,16567000000.00,15977000000.00,15566000000.00,15294000000.00,15069000000.00,14729000000.00,14538000000.00,14353000000.00,14286000000.00,14028000000.00,13920000000.00,13854000000.00,13572000000.00,13402000000.00,13397000000.00,13332000000.00,13297000000.00,13052000000.00,11052000000.00,10963000000.00,10917000000.00,10152000000.00,10197000000.00,10182000000.00,8914000000.00,8689000000.00,8624000000.00,8478000000.00,8426562000.00,8225397000.00,8057790000.00,7816819000.00,7705672000.00,7528343000.00,7426793000.00,7294892000.00,7165200000.00,6996500000.00,6957200000.00,6910600000.00,6928000000.00,6924400000.00,6949800000.00,6961300000.00,6987100000.00,,,,
accumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netWorkingCapital,-1933000000.00,-1224000000.00,-695000000.00,-698000000.00,-657000000.00,-1192000000.00,-1114000000.00,-858000000.00,-153000000.00,-61000000.00,-484000000.00,-527000000.00,-515000000.00,-380000000.00,-903000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netInvestedCapital,27061000000.00,26704000000.00,26136000000.00,25603000000.00,25154000000.00,24491000000.00,23975000000.00,23312000000.00,22739000000.00,22284000000.00,21572000000.00,20514000000.00,19290000000.00,18875000000.00,18435000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commonStockSharesOutstanding,263400000.00,263200000.00,263100000.00,260200000.00,259500000.00,259400000.00,259000000.00,258900000.00,258600000.00,257200000.00,255900000.00,249700000.00,249200000.00,247900000.00,248100000.00,247500000.00,247500000.00,247200000.00,246400000.00,246800000.00,246300000.00,245800000.00,244400000.00,244700000.00,244700000.00,243500000.00,242600000.00,244700000.00,242900000.00,242600000.00,242600000.00,243000000.00,243900000.00,242600000.00,242600000.00,244500000.00,244300000.00,242600000.00,242600000.00,245100000.00,245100000.00,242600000.00,242600000.00,242600000.00,242900000.00,242600000.00,242600000.00,242600000.00,241700000.00,241200000.00,240600000.00,240600000.00,239300000.00,238400000.00,237600000.00,237600000.00,218200000.00,213600000.00,212700000.00,212700000.00,210300000.00,209500000.00,208700000.00,208700000.00,207600000.00,207100000.00,206600000.00,206600000.00,205900000.00,205400000.00,204800000.00,204800000.00,203800000.00,199700000.00,195300000.00,195300000.00,193500000.00,182700000.00,174300000.00,174300000.00,161800000.00,161200000.00,158900000.00,158900000.00,146700000.00,144400000.00,139700000.00,139700000.00,137222000.00,137215462.00,137215462.00,137215462.00,137215462.00,137215000.00,137215462.00,137215462.00,137215462.00,137301587.00,137215462.00,136000000.00,136820809.00,137049180.00,137586207.00,137586207.00,137197452.00,137413793.00,136363636.00,
investments,-767000000.00,-925000000.00,-12000000.00,-912000000.00,-5000000.00,-772000000.00,-5000000.00,-2454000000.00,-886000000.00,-871000000.00,-2000000.00,-7000000.00,-2000000.00,-17000000.00,-15000000.00,12000000.00,-7000000.00,2000000.00,-3000000.00,-3000000.00,-6000000.00,-3000000.00,-4000000.00,-4000000.00,-4000000.00,-3000000.00,-6000000.00,-2000000.00,-4000000.00,-4000000.00,-5000000.00,5000000.00,-2000000.00,3000000.00,,13000000.00,5000000.00,11000000.00,52000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
changeToLiabilities,,54000000.00,-376000000.00,121000000.00,-31000000.00,235000000.00,-229000000.00,143000000.00,58000000.00,44000000.00,-222000000.00,78000000.00,-72000000.00,111000000.00,-192000000.00,28000000.00,-38000000.00,127000000.00,-200000000.00,-21000000.00,-3000000.00,96000000.00,-246000000.00,123000000.00,9000000.00,110000000.00,-183000000.00,138000000.00,-4000000.00,105000000.00,-232000000.00,-21000000.00,28000000.00,90000000.00,-188000000.00,112000000.00,-96000000.00,-2000000.00,-86000000.00,81000000.00,,,,,,,,,,,,27000000.00,,,,,,,,57000000.00,,,,20000000.00,,,,,,,,129000000.00,,,,29000000.00,,,,,,,,,,,,,,,,121650000.00,,,,,,,,,,,,,,,,0.00
totalCashflowsFromInvestingActivities,-2656000000.00,-1889000000.00,-964000000.00,-3370000000.00,-906000000.00,-772000000.00,-780000000.00,-882000000.00,-886000000.00,-871000000.00,-889000000.00,-1348000000.00,-666000000.00,-631000000.00,-684000000.00,-637000000.00,-644000000.00,-587000000.00,-567000000.00,-617000000.00,-590000000.00,-532000000.00,-597000000.00,-620000000.00,-526000000.00,-520000000.00,-539000000.00,-590000000.00,-516000000.00,-525000000.00,-510000000.00,-614000000.00,-487000000.00,-436000000.00,-439000000.00,-505000000.00,-442000000.00,-457000000.00,-313000000.00,-1723000000.00,-1033000000.00,-637000000.00,-303000000.00,-1310000000.00,-1011000000.00,-638000000.00,-326000000.00,,-757000000.00,-498000000.00,-250000000.00,-1112000000.00,0.00,-560000000.00,-317000000.00,-1789000000.00,-1345000000.00,-882000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1048000000.00
netBorrowings,,475000000.00,673000000.00,134000000.00,339000000.00,444000000.00,555000000.00,558000000.00,120000000.00,515000000.00,846000000.00,772000000.00,151000000.00,296000000.00,552000000.00,265000000.00,-10000000.00,199000000.00,319000000.00,251000000.00,-184000000.00,67000000.00,475000000.00,272000000.00,-147000000.00,98000000.00,356000000.00,176000000.00,-170000000.00,217000000.00,20000000.00,450000000.00,-103000000.00,64000000.00,241000000.00,249000000.00,-40000000.00,158000000.00,169000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
totalCashFromFinancingActivities,-153000000.00,319000000.00,489000000.00,284000000.00,198000000.00,295000000.00,391000000.00,423000000.00,8000000.00,495000000.00,795000000.00,1083000000.00,36000000.00,187000000.00,421000000.00,156000000.00,-112000000.00,99000000.00,191000000.00,148000000.00,-280000000.00,-23000000.00,360000000.00,160000000.00,-255000000.00,-10000000.00,207000000.00,17000000.00,-275000000.00,111000000.00,-118000000.00,345000000.00,-204000000.00,-37000000.00,142000000.00,149000000.00,-140000000.00,62000000.00,70000000.00,147000000.00,-131000000.00,-66000000.00,-99000000.00,-119000000.00,-2000000.00,-192000000.00,-113000000.00,-288000000.00,-260000000.00,-296000000.00,-276000000.00,-65000000.00,-414000000.00,-2000000.00,-326000000.00,272000000.00,-63000000.00,26000000.00,107000000.00,194000000.00,-183000000.00,258000000.00,32000000.00,378000000.00,-555000000.00,709000000.00,52000000.00,115000000.00,-218000000.00,-9000000.00,140000000.00,-31000000.00,28000000.00,-66000000.00,-194000000.00,-682000000.00,446000000.00,-108000000.00,439000000.00,75000000.00,-301000000.00,-210000000.00,69000000.00,120000000.00,263000000.00,105000000.00,43000000.00,244130000.00,-214358000.00,291657000.00,-13023000.00,72200000.00,-145870000.00,167938000.00,-108341000.00,31400000.00,-122200000.00,-46400000.00,-104200000.00,-92000000.00,-275900000.00,-37600000.00,-40500000.00,,,,,-1120000000.00
changeToOperatingActivities,,,,,-383000000.00,-367000000.00,-20000000.00,-297000000.00,-282000000.00,-29000000.00,-460000000.00,-246000000.00,-146000000.00,-57000000.00,-35000000.00,-34000000.00,25000000.00,45000000.00,-3000000.00,-103000000.00,119000000.00,70000000.00,-25000000.00,42000000.00,39000000.00,19000000.00,26000000.00,161000000.00,23000000.00,44000000.00,88000000.00,87000000.00,,,,-253000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
changeInCash,30000000.00,9000000.00,21000000.00,36000000.00,19000000.00,7000000.00,-1000000.00,10000000.00,-122000000.00,95000000.00,-129000000.00,133000000.00,5000000.00,-40000000.00,27000000.00,21000000.00,33000000.00,4000000.00,11000000.00,15000000.00,-4000000.00,7000000.00,21000000.00,1000000.00,-1000000.00,2000000.00,-1000000.00,-9000000.00,5000000.00,5000000.00,-279000000.00,220000000.00,70000000.00,-4000000.00,1000000.00,-8000000.00,-33000000.00,20000000.00,-4000000.00,-164000000.00,44000000.00,-11000000.00,-23000000.00,-89000000.00,181000000.00,-91000000.00,-47000000.00,-267000000.00,144000000.00,-195000000.00,28000000.00,-63000000.00,102000000.00,146000000.00,-262000000.00,59000000.00,312000000.00,-53000000.00,212000000.00,-114000000.00,1000000.00,19000000.00,-169000000.00,185000000.00,-517000000.00,526000000.00,24000000.00,103000000.00,-17000000.00,22000000.00,-67000000.00,-182000000.00,251000000.00,-3000000.00,-39000000.00,-578000000.00,136000000.00,-122000000.00,522000000.00,11000000.00,-1000000.00,-193000000.00,-334000000.00,-1000000.00,479000000.00,90000000.00,-7000000.00,-45020000.00,39582000.00,-18939000.00,-34499000.00,-111569000.00,188636000.00,9210000.00,-155191000.00,-136200000.00,277100000.00,-20200000.00,-2700000.00,14600000.00,15200000.00,1300000.00,36100000.00,,,,,0.00
beginPeriodCashFlow,246000000.00,237000000.00,216000000.00,180000000.00,161000000.00,154000000.00,155000000.00,145000000.00,267000000.00,172000000.00,301000000.00,168000000.00,163000000.00,203000000.00,176000000.00,155000000.00,122000000.00,118000000.00,107000000.00,92000000.00,96000000.00,89000000.00,68000000.00,9000000.00,10000000.00,8000000.00,9000000.00,18000000.00,13000000.00,13000000.00,292000000.00,72000000.00,2000000.00,6000000.00,5000000.00,13000000.00,46000000.00,26000000.00,30000000.00,194000000.00,150000000.00,161000000.00,184000000.00,298000000.00,117000000.00,208000000.00,255000000.00,522000000.00,378000000.00,573000000.00,545000000.00,608000000.00,506000000.00,360000000.00,622000000.00,563000000.00,251000000.00,304000000.00,92000000.00,206000000.00,205000000.00,186000000.00,355000000.00,170000000.00,687000000.00,161000000.00,137000000.00,34000000.00,51000000.00,29000000.00,96000000.00,278000000.00,27000000.00,30000000.00,69000000.00,647000000.00,511000000.00,633000000.00,111000000.00,100000000.00,101000000.00,294000000.00,628000000.00,629000000.00,150000000.00,60000000.00,67000000.00,112112000.00,72530000.00,91469000.00,125968000.00,237537000.00,48901000.00,39691000.00,194882000.00,331100000.00,54000000.00,74200000.00,76900000.00,62300000.00,47100000.00,45800000.00,9700000.00,,,,,522000000.00
endPeriodCashFlow,246000000.00,246000000.00,237000000.00,216000000.00,180000000.00,161000000.00,154000000.00,155000000.00,145000000.00,267000000.00,172000000.00,301000000.00,168000000.00,163000000.00,203000000.00,176000000.00,155000000.00,122000000.00,118000000.00,107000000.00,92000000.00,96000000.00,89000000.00,10000000.00,9000000.00,10000000.00,8000000.00,9000000.00,18000000.00,13000000.00,13000000.00,292000000.00,72000000.00,2000000.00,6000000.00,5000000.00,13000000.00,46000000.00,26000000.00,30000000.00,194000000.00,150000000.00,161000000.00,209000000.00,298000000.00,117000000.00,208000000.00,255000000.00,522000000.00,378000000.00,573000000.00,545000000.00,608000000.00,506000000.00,360000000.00,622000000.00,563000000.00,251000000.00,304000000.00,92000000.00,206000000.00,205000000.00,186000000.00,355000000.00,170000000.00,687000000.00,161000000.00,137000000.00,34000000.00,51000000.00,29000000.00,96000000.00,278000000.00,27000000.00,30000000.00,69000000.00,647000000.00,511000000.00,633000000.00,111000000.00,100000000.00,101000000.00,294000000.00,628000000.00,629000000.00,150000000.00,60000000.00,67092000.00,112112000.00,72530000.00,91469000.00,125968000.00,237537000.00,48901000.00,39691000.00,194900000.00,331100000.00,54000000.00,74200000.00,76900000.00,62300000.00,47100000.00,45800000.00,,,,,522000000.00
totalCashFromOperatingActivities,920000000.00,615000000.00,496000000.00,664000000.00,727000000.00,484000000.00,388000000.00,469000000.00,756000000.00,471000000.00,-35000000.00,398000000.00,635000000.00,404000000.00,290000000.00,502000000.00,789000000.00,492000000.00,387000000.00,484000000.00,866000000.00,562000000.00,258000000.00,461000000.00,780000000.00,532000000.00,331000000.00,564000000.00,796000000.00,414000000.00,349000000.00,489000000.00,761000000.00,469000000.00,298000000.00,348000000.00,549000000.00,415000000.00,239000000.00,379000000.00,546000000.00,389000000.00,379000000.00,329000000.00,556000000.00,413000000.00,392000000.00,312000000.00,663000000.00,349000000.00,554000000.00,338000000.00,732000000.00,391000000.00,381000000.00,231000000.00,838000000.00,371000000.00,537000000.00,288000000.00,750000000.00,169000000.00,326000000.00,182000000.00,377000000.00,185000000.00,358000000.00,249000000.00,460000000.00,283000000.00,287000000.00,82000000.00,428000000.00,304000000.00,357000000.00,393000000.00,300000000.00,192000000.00,244000000.00,179000000.00,422000000.00,204000000.00,226000000.00,100000000.00,387000000.00,236000000.00,110000000.00,3047000.00,523048000.00,25403000.00,186544000.00,93662000.00,507669000.00,46237000.00,208014000.00,63700000.00,504300000.00,181600000.00,168000000.00,194100000.00,363500000.00,107300000.00,138300000.00,,,,,1878000000.00
issuanceOfCapitalStock,12000000.00,11000000.00,5000000.00,304000000.00,12000000.00,12000000.00,5000000.00,11000000.00,39000000.00,133000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
depreciation,380000000.00,334000000.00,369000000.00,376000000.00,369000000.00,347000000.00,346000000.00,337000000.00,324000000.00,321000000.00,295000000.00,283000000.00,293000000.00,291000000.00,286000000.00,280000000.00,274000000.00,259000000.00,268000000.00,263000000.00,259000000.00,257000000.00,254000000.00,228000000.00,243000000.00,240000000.00,241000000.00,235000000.00,231000000.00,223000000.00,234000000.00,221000000.00,219000000.00,216000000.00,218000000.00,195000000.00,200000000.00,196000000.00,200000000.00,191000000.00,183000000.00,177000000.00,186000000.00,266000000.00,179000000.00,226000000.00,188000000.00,160000000.00,162000000.00,212000000.00,213000000.00,159000000.00,218000000.00,203000000.00,203000000.00,151000000.00,208000000.00,201000000.00,188000000.00,93000000.00,,,23000000.00,333000000.00,,,19000000.00,91000000.00,,,80000000.00,68000000.00,,,18000000.00,294000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747000000.00
