,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-03-31,2016-12-31,2017-06-30
date,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-03-31,2016-12-31,
filing_date,2023-11-02,2023-08-04,2023-04-28,2023-02-24,2022-11-03,2022-08-04,2022-04-29,2022-02-24,2021-11-04,2021-08-05,2021-04-30,2021-02-25,2020-10-29,2020-07-31,2020-04-29,2020-02-27,2019-10-31,2019-08-02,2019-05-03,2019-02-28,2018-11-14,2018-06-30,2018-03-31,2017-12-31,2017-09-30,,,
currency_symbol,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,
longTermDebtTotal,503400000.00,530500000.00,535000000.00,535900000.00,696600000.00,699400000.00,666400000.00,664700000.00,743800000.00,645100000.00,250100000.00,248200000.00,250400000.00,252100000.00,352300000.00,103600000.00,106400000.00,106700000.00,103300000.00,183700000.00,300000.00,,,,,,,
nonCurrentLiabilitiesOther,72500000.00,74800000.00,75500000.00,77000000.00,75200000.00,77300000.00,71600000.00,72100000.00,75800000.00,79000000.00,78300000.00,83300000.00,84000000.00,73200000.00,75600000.00,58100000.00,59000000.00,58400000.00,26800000.00,11500000.00,19700000.00,,,,,,,
nonCurrentLiabilitiesTotal,769200000.00,797500000.00,793500000.00,788500000.00,925900000.00,924900000.00,875500000.00,870800000.00,970900000.00,816700000.00,442500000.00,444200000.00,441200000.00,425200000.00,526600000.00,228600000.00,229100000.00,234500000.00,191800000.00,253500000.00,36800000.00,23600000.00,,20500000.00,,,,
negativeGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrants,,,,,,,,,,,,,,,,,,,,,,,,,,,,
preferredStockRedeemable,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capitalSurpluse,1691500000.00,1685600000.00,1690300000.00,1684100000.00,1708600000.00,1703100000.00,1697100000.00,1692600000.00,1693300000.00,1688800000.00,1699400000.00,1694100000.00,1695800000.00,1689400000.00,1690500000.00,1686700000.00,1684600000.00,1679800000.00,1690200000.00,1685700000.00,,,,,,,,
liabilitiesAndStockholdersEquity,3489600000.00,3495600000.00,3417100000.00,3340600000.00,3380600000.00,3337300000.00,3256800000.00,3188100000.00,3301200000.00,3090200000.00,2666000000.00,2646700000.00,2635000000.00,2560200000.00,2621600000.00,2302500000.00,2218000000.00,2171900000.00,2142800000.00,2172200000.00,1610000000.00,1601100000.00,,1602500000.00,,,,
cashAndShortTermInvestments,155300000.00,197900000.00,149200000.00,160400000.00,112200000.00,77000000.00,88600000.00,72900000.00,66100000.00,100300000.00,81900000.00,95800000.00,189000000.00,148400000.00,200700000.00,240400000.00,127500000.00,83300000.00,118000000.00,99400000.00,10400000.00,10600000.00,,6800000.00,,,,
propertyPlantAndEquipmentGross,,,,1199600000.00,,,,1201900000.00,,1206700000.00,905200000.00,913300000.00,894800000.00,892700000.00,891700000.00,816200000.00,815000000.00,814300000.00,801900000.00,803000000.00,570500000.00,582600000.00,,583100000.00,,,,
