,2023-10-31,2023-07-31,2023-04-30,2023-01-31,2022-10-31,2022-07-31,2022-04-30,2022-01-31,2021-10-31,2021-07-31,2021-04-30,2021-01-31,2020-10-31,2020-07-31,2020-04-30,2020-01-31,2019-10-31,2019-07-31,2019-04-30,2019-01-31,2018-10-31,2018-07-31,2018-04-30,2018-01-31,2017-10-31,2017-07-31,2017-04-30,2017-01-31,2016-10-31,2016-07-31,2016-04-30,2016-01-31,2015-10-31,2015-07-31,2015-04-30,2015-01-31,2014-10-31,2014-07-31,2014-04-30,2014-01-31,2013-10-31,2013-07-31,2013-04-30,2013-01-31,2012-10-31,2012-07-31,2012-04-30,2012-01-31,2011-10-31,2011-07-31,2011-04-30,2011-01-31,2010-10-31,2010-07-31,2010-04-30,2010-01-31,2009-10-31,2009-07-31,2009-04-30,2009-01-31,2008-10-31,2008-07-31,2008-04-30,2008-01-31,2007-10-31,2007-07-31,2007-04-30,2007-01-31,2006-10-31,2006-07-31,2006-04-30,2006-01-31,2005-10-31,2005-07-31,2005-04-30,2005-01-31,2004-10-31,2004-07-31,2004-04-30,2004-01-31,2003-10-31,2003-07-31,2003-04-30,2003-01-31,2002-10-31,2002-07-31,2002-04-30,2002-01-31,2001-10-31,2001-07-31,2001-04-30,2001-01-31,2000-10-31,2000-07-31,2000-04-30,2000-01-31,1999-10-31,1999-07-31,1999-04-30,1999-01-31
longTermDebtTotal,,2734000000.00,2733000000.00,2733000000.00,2733000000.00,2732000000.00,2730000000.00,2730000000.00,2729000000.00,2728000000.00,2727000000.00,2185000000.00,2284000000.00,2283000000.00,1788000000.00,1787000000.00,1791000000.00,1294000000.00,1798000000.00,1798000000.00,1799000000.00,1799000000.00,1800000000.00,1800000000.00,1801000000.00,1801000000.00,1802000000.00,1802000000.00,1912000000.00,1652000000.00,1654000000.00,1653000000.00,1655000000.00,1655000000.00,1656000000.00,1658000000.00,2762000000.00,2181000000.00,2693000000.00,2695000000.00,2699000000.00,2701000000.00,2106000000.00,2111000000.00,2112000000.00,1714000000.00,1926000000.00,1929000000.00,1932000000.00,,2144000000.00,2138000000.00,2190000000.00,2177000000.00,1393000000.00,1410000000.00,2904000000.00,2153000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrentLiabilitiesOther,,531000000.00,515000000.00,542000000.00,536000000.00,583000000.00,603000000.00,653000000.00,659000000.00,728000000.00,726000000.00,998000000.00,1003000000.00,613000000.00,954000000.00,974000000.00,833000000.00,962000000.00,981000000.00,1023000000.00,1000000000.00,968000000.00,1002000000.00,1011000000.00,527000000.00,608000000.00,652000000.00,681000000.00,699000000.00,585000000.00,688000000.00,654000000.00,678000000.00,637000000.00,665000000.00,693000000.00,1066000000.00,980000000.00,985000000.00,947000000.00,1096000000.00,1237000000.00,1265000000.00,554000000.00,1346000000.00,269000000.00,927000000.00,966000000.00,972000000.00,,952000000.00,1161000000.00,1187000000.00,1196000000.00,1033000000.00,1017000000.00,1079000000.00,940000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrentLiabilitiesTotal,3315000000.00,3357000000.00,3345000000.00,3374000000.00,3366000000.00,3491000000.00,3520000000.00,3589000000.00,3608000000.00,3821000000.00,3830000000.00,3183000000.00,3287000000.00,3251000000.00,2742000000.00,2761000000.00,2624000000.00,2256000000.00,2779000000.00,2821000000.00,2799000000.00,2767000000.00,2802000000.00,2811000000.00,2336000000.00,2409000000.00,2454000000.00,2484000000.00,2629000000.00,2237000000.00,2342000000.00,2307000000.00,2332000000.00,2292000000.00,2321000000.00,2351000000.00,3822000000.00,3161000000.00,3674000000.00,3642000000.00,3795000000.00,3938000000.00,3371000000.00,3456000000.00,3458000000.00,2794000000.00,2853000000.00,2895000000.00,2904000000.00,3048000000.00,3096000000.00,3299000000.00,3377000000.00,3373000000.00,2426000000.00,2452000000.00,3983000000.00,3093000000.00,3058000000.00,3461000000.00,3553000000.00,1462000000.00,1474000000.00,1612000000.00,2657000000.00,2226000000.00,2174000000.00,2164000000.00,2172000000.00,2258000000.00,2199000000.00,2207000000.00,734000000.00,1633000000.00,1634000000.00,1611000000.00,1616000000.00,1598000000.00,1582000000.00,1570000000.00,1567000000.00,1482000000.00,1410000000.00,1398000000.00,1395000000.00,1478000000.00,1501000000.00,1503000000.00,325000000.00,331000000.00,366000000.00,597000000.00,402000000.00,415000000.00,493000000.00,554000000.00,381000000.00,,,
negativeGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
preferredStockRedeemable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capitalSurpluse,,5382000000.00,5360000000.00,5345000000.00,5325000000.00,5311000000.00,5292000000.00,5290000000.00,5320000000.00,5307000000.00,5271000000.00,5266000000.00,5311000000.00,5324000000.00,5288000000.00,5293000000.00,5277000000.00,5270000000.00,5343000000.00,5324000000.00,5308000000.00,5312000000.00,5332000000.00,5320000000.00,5300000000.00,5282000000.00,5239000000.00,5236000000.00,9159000000.00,9144000000.00,9103000000.00,9085000000.00,9045000000.00,9029000000.00,9000000000.00,8957000000.00,8967000000.00,8898000000.00,8861000000.00,8820000000.00,8723000000.00,8660000000.00,8596000000.00,8562000000.00,8489000000.00,8397000000.00,8354000000.00,8320000000.00,8265000000.00,8248000000.00,8140000000.00,8060000000.00,7904000000.00,7855000000.00,7802000000.00,7673000000.00,7552000000.00,7516000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liabilitiesAndStockholdersEquity,10763000000.00,10675000000.00,10792000000.00,10919000000.00,10516000000.00,10484000000.00,10455000000.00,10327000000.00,10705000000.00,10491000000.00,10398000000.00,9674000000.00,9627000000.00,9546000000.00,9455000000.00,9501000000.00,9452000000.00,8625000000.00,9022000000.00,8952000000.00,8541000000.00,8349000000.00,8784000000.00,8698000000.00,8429000000.00,8261000000.00,8016000000.00,7872000000.00,7817000000.00,7734000000.00,7640000000.00,7302000000.00,7476000000.00,7251000000.00,7412000000.00,7519000000.00,10760000000.00,10380000000.00,11026000000.00,10638000000.00,10686000000.00,10278000000.00,10587000000.00,10653000000.00,10536000000.00,9757000000.00,9413000000.00,9099000000.00,9057000000.00,8753000000.00,8649000000.00,8044000000.00,9696000000.00,9100000000.00,7767000000.00,7599000000.00,7612000000.00,6573000000.00,6576000000.00,7162000000.00,7437000000.00,7541000000.00,7674000000.00,7459000000.00,7554000000.00,7024000000.00,7283000000.00,7193000000.00,7369000000.00,7729000000.00,8057000000.00,8026000000.00,6751000000.00,7352000000.00,7268000000.00,7150000000.00,7056000000.00,6741000000.00,6675000000.00,6384000000.00,6297000000.00,5990000000.00,7617000000.00,7770000000.00,8203000000.00,8437000000.00,8238000000.00,8558000000.00,7986000000.00,8622000000.00,9080000000.00,9208000000.00,8425000000.00,7827000000.00,7321000000.00,7107000000.00,5444000000.00,,,
cashAndShortTermInvestments,1590000000.00,1329000000.00,1175000000.00,1250000000.00,1053000000.00,1077000000.00,1207000000.00,1158000000.00,1575000000.00,1428000000.00,1380000000.00,1329000000.00,1441000000.00,1358000000.00,1324000000.00,1226000000.00,1382000000.00,1765000000.00,2155000000.00,2057000000.00,2247000000.00,2131000000.00,3011000000.00,2887000000.00,2678000000.00,2563000000.00,2389000000.00,2241000000.00,2289000000.00,2199000000.00,2139000000.00,1931000000.00,2003000000.00,2075000000.00,2197000000.00,2118000000.00,3028000000.00,2391000000.00,2950000000.00,2742000000.00,2675000000.00,2330000000.00,2519000000.00,2450000000.00,2351000000.00,1923000000.00,3896000000.00,3662000000.00,3527000000.00,3101000000.00,2975000000.00,2638000000.00,2649000000.00,2317000000.00,2657000000.00,2493000000.00,2493000000.00,1499000000.00,1412000000.00,1380000000.00,1429000000.00,1669000000.00,1740000000.00,1557000000.00,1826000000.00,1486000000.00,2050000000.00,2090000000.00,2262000000.00,2249000000.00,2657000000.00,2737000000.00,2251000000.00,2782000000.00,2685000000.00,2483000000.00,2315000000.00,1937000000.00,1842000000.00,1678000000.00,1607000000.00,1430000000.00,1533000000.00,1754000000.00,1844000000.00,2105000000.00,2235000000.00,2188000000.00,1170000000.00,999000000.00,809000000.00,433000000.00,996000000.00,703000000.00,978000000.00,1410000000.00,,,,
propertyPlantAndEquipmentGross,,,,,,,,,,905000000.00,884000000.00,866000000.00,845000000.00,846000000.00,836000000.00,844000000.00,850000000.00,839000000.00,827000000.00,829000000.00,822000000.00,801000000.00,798000000.00,792000000.00,757000000.00,716000000.00,675000000.00,653000000.00,639000000.00,623000000.00,610000000.00,594000000.00,604000000.00,587000000.00,593000000.00,610000000.00,1101000000.00,1142000000.00,1139000000.00,1129000000.00,1134000000.00,1139000000.00,1147000000.00,1163000000.00,1164000000.00,1139000000.00,996000000.00,1007000000.00,1006000000.00,1000000000.00,1004000000.00,982000000.00,980000000.00,957000000.00,831000000.00,837000000.00,845000000.00,839000000.00,821000000.00,831000000.00,824000000.00,816000000.00,809000000.00,801000000.00,801000000.00,787000000.00,777000000.00,775000000.00,775000000.00,822000000.00,853000000.00,875000000.00,873000000.00,1148000000.00,1185000000.00,1235000000.00,1258000000.00,1283000000.00,1363000000.00,1419000000.00,1447000000.00,1449000000.00,1510000000.00,1571000000.00,1579000000.00,1713000000.00,1728000000.00,1787000000.00,1848000000.00,1807000000.00,1848000000.00,1821000000.00,1741000000.00,1581000000.00,1453000000.00,1408000000.00,1387000000.00,,,
propertyPlantAndEquipmentNet,1270000000.00,1211000000.00,1184000000.00,1147000000.00,1100000000.00,1054000000.00,1010000000.00,974000000.00,945000000.00,905000000.00,884000000.00,866000000.00,845000000.00,846000000.00,836000000.00,844000000.00,850000000.00,839000000.00,827000000.00,829000000.00,822000000.00,801000000.00,798000000.00,792000000.00,757000000.00,716000000.00,675000000.00,653000000.00,639000000.00,623000000.00,610000000.00,594000000.00,604000000.00,587000000.00,593000000.00,610000000.00,1101000000.00,1142000000.00,1139000000.00,1129000000.00,1134000000.00,1139000000.00,1147000000.00,1163000000.00,1164000000.00,1139000000.00,996000000.00,1007000000.00,1006000000.00,1000000000.00,1004000000.00,982000000.00,980000000.00,957000000.00,831000000.00,837000000.00,845000000.00,839000000.00,821000000.00,831000000.00,824000000.00,816000000.00,809000000.00,801000000.00,801000000.00,787000000.00,777000000.00,775000000.00,775000000.00,822000000.00,853000000.00,875000000.00,873000000.00,1148000000.00,1185000000.00,1235000000.00,1258000000.00,1283000000.00,1363000000.00,1419000000.00,1447000000.00,1449000000.00,1510000000.00,1571000000.00,1579000000.00,1713000000.00,1728000000.00,1787000000.00,1848000000.00,1807000000.00,1848000000.00,1821000000.00,1741000000.00,1581000000.00,1453000000.00,1408000000.00,1387000000.00,,,
accumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netWorkingCapital,,2270000000.00,2283000000.00,2142000000.00,1917000000.00,1788000000.00,1830000000.00,1890000000.00,2091000000.00,1908000000.00,1756000000.00,1796000000.00,1948000000.00,1931000000.00,1226000000.00,1210000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netInvestedCapital,,8347000000.00,8514000000.00,8580000000.00,8058000000.00,8003000000.00,8027000000.00,7884000000.00,8118000000.00,7804000000.00,7742000000.00,7303000000.00,7232000000.00,7304000000.00,7256000000.00,7310000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commonStockSharesOutstanding,293000000.00,295000000.00,297000000.00,296000000.00,298000000.00,299000000.00,301000000.00,303000000.00,305000000.00,306000000.00,307000000.00,309000000.00,311000000.00,312000000.00,312000000.00,313000000.00,313000000.00,316000000.00,321000000.00,322000000.00,322000000.00,324000000.00,326000000.00,323000000.00,323000000.00,326000000.00,325000000.00,326000000.00,328000000.00,328000000.00,328000000.00,332000000.00,333000000.00,334000000.00,337000000.00,338000000.00,338000000.00,338000000.00,337000000.00,338000000.00,336000000.00,343000000.00,349000000.00,352000000.00,353000000.00,353000000.00,354000000.00,352000000.00,352000000.00,357000000.00,355000000.00,355000000.00,355000000.00,352000000.00,354000000.00,354000000.00,354000000.00,345000000.00,344000000.00,352000000.00,352000000.00,372000000.00,370000000.00,382000000.00,382000000.00,407000000.00,413000000.00,418000000.00,418000000.00,422000000.00,442000000.00,483000000.00,483000000.00,499000000.00,496000000.00,496000000.00,496000000.00,491000000.00,495000000.00,490000000.00,490000000.00,475000000.00,471000000.00,471000000.00,471000000.00,466000000.00,464000000.00,463000000.00,463000000.00,459000000.00,461000000.00,466000000.00,466000000.00,461000000.00,457000000.00,440000000.00,440000000.00,450000000.00,461764706.00,462500000.00
investments,,-89000000.00,-77000000.00,-104000000.00,-3000000.00,9000000.00,6000000.00,-79000000.00,5000000.00,-7000000.00,-7000000.00,-1000000.00,-27000000.00,-8000000.00,-20000000.00,-1000000.00,-3000000.00,-3000000.00,-17000000.00,-3000000.00,11000000.00,-10000000.00,-3000000.00,-1000000.00,-1000000.00,-1000000.00,-1000000.00,-1000000.00,-79000000.00,,-83000000.00,,-1000000.00,-2000000.00,-1000000.00,,-24000000.00,-24000000.00,,,-9000000.00,,-21000000.00,-4000000.00,,,2000000.00,3000000.00,11000000.00,,,5000000.00,,30000000.00,4000000.00,4000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
changeToLiabilities,,,-10000000.00,-201000000.00,11000000.00,56000000.00,17000000.00,37000000.00,18000000.00,-5000000.00,8000000.00,-45000000.00,98000000.00,-7000000.00,35000000.00,-95000000.00,87000000.00,-14000000.00,66000000.00,-87000000.00,104000000.00,-12000000.00,44000000.00,-65000000.00,40000000.00,-13000000.00,47000000.00,-34000000.00,41000000.00,25000000.00,-1000000.00,-65000000.00,56000000.00,-32000000.00,31000000.00,-73000000.00,120000000.00,-109000000.00,111000000.00,-63000000.00,73000000.00,-76000000.00,69000000.00,-77000000.00,21000000.00,-77000000.00,115000000.00,-144000000.00,126000000.00,,,-137000000.00,99000000.00,-42000000.00,126000000.00,-53000000.00,,,,,,,19000000.00,,,,,,,,52000000.00,,38000000.00,,,,72000000.00,,25000000.00,,53000000.00,,,,,,,,,,,,356000000.00,282000000.00,11000000.00,,,,,
totalCashflowsFromInvestingActivities,,-270000000.00,-77000000.00,-104000000.00,-110000000.00,-73000000.00,-76000000.00,-79000000.00,-59000000.00,-61000000.00,-587000000.00,-42000000.00,-27000000.00,-32000000.00,-53000000.00,-35000000.00,-1193000000.00,-51000000.00,-56000000.00,-290000000.00,-114000000.00,-473000000.00,-50000000.00,-67000000.00,-60000000.00,-101000000.00,-43000000.00,-101000000.00,-78000000.00,-24000000.00,-108000000.00,-28000000.00,-275000000.00,-87000000.00,-7000000.00,-31000000.00,-58000000.00,-70000000.00,-55000000.00,-47000000.00,-51000000.00,-54000000.00,-71000000.00,-72000000.00,-92000000.00,-2200000000.00,-57000000.00,-23000000.00,-206000000.00,1342000000.00,1374000000.00,1500000000.00,-43000000.00,-1098000000.00,-2000000.00,-31000000.00,0.00,,,,,,,,,,,,1796000000.00,1862000000.00,1822000000.00,1916000000.00,,,,,,,,,,,,,,35000000.00,105000000.00,,,,,,,,,,,,,
netBorrowings,,,-238000000.00,203000000.00,-145000000.00,-4000000.00,175000000.00,175000000.00,-130000000.00,-75000000.00,427000000.00,134000000.00,-1378000000.00,1248000000.00,25000000.00,60000000.00,596000000.00,600000000.00,600000000.00,600000000.00,-210000000.00,-315000000.00,-30000000.00,135000000.00,-70000000.00,39000000.00,52000000.00,89000000.00,25000000.00,27000000.00,155000000.00,80000000.00,262000000.00,,,,555000000.00,-465000000.00,,,,342000000.00,,,146000000.00,-1000000.00,,,-1500000000.00,,,,,742000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
totalCashFromFinancingActivities,,-322000000.00,-390000000.00,-17000000.00,-341000000.00,-362000000.00,-123000000.00,-546000000.00,-324000000.00,-222000000.00,166000000.00,-316000000.00,-269000000.00,-231000000.00,-156000000.00,-61000000.00,497000000.00,-582000000.00,-92000000.00,-122000000.00,-131000000.00,-589000000.00,-114000000.00,37000000.00,-106000000.00,29000000.00,-67000000.00,-58000000.00,-56000000.00,-105000000.00,30000000.00,-134000000.00,-29000000.00,-110000000.00,-101000000.00,-828000000.00,561000000.00,-518000000.00,-72000000.00,-68000000.00,6000000.00,-332000000.00,-165000000.00,-60000000.00,27000000.00,-7000000.00,-60000000.00,8000000.00,-30000000.00,-97000000.00,68000000.00,-1634000000.00,-17000000.00,674000000.00,-59000000.00,3000000.00,761000000.00,26000000.00,-81000000.00,-49000000.00,-432000000.00,-176000000.00,2000000.00,-168000000.00,-7000000.00,-484000000.00,-320000000.00,-169000000.00,-322000000.00,-515000000.00,-291000000.00,-1280000000.00,-892000000.00,53000000.00,-22000000.00,81000000.00,8000000.00,53000000.00,19000000.00,65000000.00,5000000.00,53000000.00,4000000.00,48000000.00,-12000000.00,56000000.00,-16000000.00,1215000000.00,-770000000.00,83000000.00,220000000.00,504000000.00,21000000.00,73000000.00,-11000000.00,1192000000.00,,,,
changeToOperatingActivities,,,,,101000000.00,45000000.00,38000000.00,-146000000.00,86000000.00,89000000.00,163000000.00,-156000000.00,72000000.00,30000000.00,21000000.00,-275000000.00,23000000.00,10000000.00,-14000000.00,-45000000.00,80000000.00,-72000000.00,57000000.00,-38000000.00,-60000000.00,-88000000.00,-15000000.00,-61000000.00,15000000.00,-39000000.00,1000000.00,,-241000000.00,,,,-17000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
changeInCash,502000000.00,154000000.00,-75000000.00,197000000.00,-17000000.00,-115000000.00,72000000.00,-374000000.00,55000000.00,48000000.00,51000000.00,-111000000.00,83000000.00,35000000.00,97000000.00,-156000000.00,-383000000.00,-390000000.00,97000000.00,-190000000.00,116000000.00,-880000000.00,124000000.00,209000000.00,115000000.00,174000000.00,148000000.00,-48000000.00,90000000.00,60000000.00,208000000.00,-72000000.00,-72000000.00,-122000000.00,79000000.00,-910000000.00,637000000.00,-559000000.00,208000000.00,67000000.00,345000000.00,-189000000.00,69000000.00,99000000.00,428000000.00,-1973000000.00,234000000.00,135000000.00,426000000.00,126000000.00,337000000.00,-11000000.00,332000000.00,-329000000.00,165000000.00,2000000.00,1000000000.00,79000000.00,38000000.00,-43000000.00,-235000000.00,-70000000.00,325000000.00,-441000000.00,340000000.00,-564000000.00,-40000000.00,-172000000.00,13000000.00,-408000000.00,-80000000.00,511000000.00,-556000000.00,97000000.00,202000000.00,168000000.00,378000000.00,95000000.00,164000000.00,71000000.00,177000000.00,-103000000.00,-221000000.00,-90000000.00,-261000000.00,-130000000.00,47000000.00,1018000000.00,171000000.00,190000000.00,376000000.00,-563000000.00,293000000.00,-275000000.00,-390000000.00,1368000000.00,,,,
beginPeriodCashFlow,1332000000.00,1178000000.00,1253000000.00,1056000000.00,1073000000.00,1188000000.00,1116000000.00,1490000000.00,1435000000.00,1387000000.00,1336000000.00,1447000000.00,1364000000.00,1329000000.00,1232000000.00,1388000000.00,1771000000.00,2161000000.00,2064000000.00,2254000000.00,2131000000.00,3011000000.00,2887000000.00,2678000000.00,2563000000.00,2389000000.00,2241000000.00,2289000000.00,2199000000.00,2139000000.00,1931000000.00,2003000000.00,2075000000.00,2197000000.00,2118000000.00,3028000000.00,2391000000.00,2950000000.00,2742000000.00,2675000000.00,2330000000.00,2519000000.00,2450000000.00,2351000000.00,1923000000.00,3896000000.00,3662000000.00,3527000000.00,3101000000.00,2975000000.00,2638000000.00,2649000000.00,2317000000.00,2646000000.00,2481000000.00,2479000000.00,1479000000.00,1400000000.00,1362000000.00,1405000000.00,1640000000.00,1710000000.00,1385000000.00,1826000000.00,1486000000.00,2050000000.00,2090000000.00,2262000000.00,2249000000.00,2657000000.00,2737000000.00,2226000000.00,2782000000.00,2685000000.00,2483000000.00,2315000000.00,1937000000.00,1842000000.00,1678000000.00,1607000000.00,1430000000.00,1533000000.00,1754000000.00,1844000000.00,2105000000.00,2235000000.00,2188000000.00,1170000000.00,999000000.00,809000000.00,433000000.00,996000000.00,703000000.00,978000000.00,1368000000.00,,,,,
endPeriodCashFlow,502000000.00,1332000000.00,1178000000.00,1253000000.00,1056000000.00,1073000000.00,1188000000.00,1116000000.00,1490000000.00,1435000000.00,1387000000.00,1336000000.00,1447000000.00,1364000000.00,1329000000.00,1232000000.00,1388000000.00,1771000000.00,2161000000.00,2064000000.00,2247000000.00,2131000000.00,3011000000.00,2887000000.00,2678000000.00,2563000000.00,2389000000.00,2241000000.00,2289000000.00,2199000000.00,2139000000.00,1931000000.00,2003000000.00,2075000000.00,2197000000.00,2118000000.00,3028000000.00,2391000000.00,2950000000.00,2742000000.00,2675000000.00,2330000000.00,2519000000.00,2450000000.00,2351000000.00,1923000000.00,3896000000.00,3662000000.00,3527000000.00,3101000000.00,2975000000.00,2638000000.00,2649000000.00,2317000000.00,2646000000.00,2481000000.00,2479000000.00,1479000000.00,1400000000.00,1362000000.00,1405000000.00,1640000000.00,1710000000.00,1385000000.00,1826000000.00,1486000000.00,2050000000.00,2090000000.00,2262000000.00,2249000000.00,2657000000.00,2737000000.00,2226000000.00,2782000000.00,2685000000.00,2483000000.00,2315000000.00,1937000000.00,1842000000.00,1678000000.00,1607000000.00,1430000000.00,1533000000.00,1754000000.00,1844000000.00,2105000000.00,2235000000.00,2188000000.00,1170000000.00,999000000.00,809000000.00,433000000.00,996000000.00,703000000.00,978000000.00,1368000000.00,,,,
totalCashFromOperatingActivities,502000000.00,562000000.00,398000000.00,296000000.00,448000000.00,326000000.00,283000000.00,255000000.00,441000000.00,334000000.00,472000000.00,238000000.00,377000000.00,290000000.00,313000000.00,-59000000.00,314000000.00,242000000.00,252000000.00,213000000.00,372000000.00,197000000.00,303000000.00,215000000.00,288000000.00,228000000.00,257000000.00,116000000.00,234000000.00,194000000.00,256000000.00,106000000.00,237000000.00,91000000.00,183000000.00,-20000000.00,166000000.00,28000000.00,325000000.00,194000000.00,377000000.00,215000000.00,315000000.00,245000000.00,485000000.00,240000000.00,353000000.00,150000000.00,510000000.00,252000000.00,378000000.00,120000000.00,373000000.00,90000000.00,224000000.00,30000000.00,213000000.00,41000000.00,137000000.00,17000000.00,258000000.00,169000000.00,325000000.00,4000000.00,398000000.00,176000000.00,302000000.00,93000000.00,401000000.00,65000000.00,296000000.00,-128000000.00,419000000.00,138000000.00,205000000.00,137000000.00,409000000.00,42000000.00,172000000.00,40000000.00,229000000.00,-91000000.00,-191000000.00,-91000000.00,-143000000.00,-116000000.00,-95000000.00,-144000000.00,1273000000.00,291000000.00,135000000.00,-197000000.00,423000000.00,69000000.00,-38000000.00,384000000.00,,,,
issuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
depreciation,27000000.00,71000000.00,71000000.00,67000000.00,73000000.00,80000000.00,82000000.00,82000000.00,84000000.00,84000000.00,77000000.00,76000000.00,76000000.00,77000000.00,76000000.00,79000000.00,76000000.00,55000000.00,53000000.00,54000000.00,56000000.00,53000000.00,50000000.00,51000000.00,52000000.00,51000000.00,54000000.00,55000000.00,56000000.00,60000000.00,64000000.00,66000000.00,60000000.00,62000000.00,63000000.00,68000000.00,92000000.00,98000000.00,97000000.00,96000000.00,95000000.00,91000000.00,92000000.00,94000000.00,94000000.00,84000000.00,61000000.00,62000000.00,63000000.00,63000000.00,64000000.00,63000000.00,67000000.00,60000000.00,36000000.00,40000000.00,40000000.00,41000000.00,40000000.00,41000000.00,44000000.00,57000000.00,51000000.00,49000000.00,48000000.00,50000000.00,47000000.00,46000000.00,36000000.00,45000000.00,48000000.00,41000000.00,,64000000.00,59000000.00,63000000.00,66000000.00,70000000.00,75000000.00,81000000.00,89000000.00,91000000.00,100000000.00,82000000.00,187000000.00,180000000.00,169000000.00,199000000.00,233000000.00,196000000.00,166000000.00,139000000.00,150000000.00,146000000.00,103000000.00,96000000.00,,,,
otherCashflowsFromInvestingActivities,,-56000000.00,-20000000.00,-28000000.00,-3000000.00,-7000000.00,-16000000.00,-1000000.00,-3000000.00,-564000000.00,-2000000.00,-1000000.00,-28000000.00,1000000.00,-3000000.00,-3000000.00,-1160000000.00,-1000000.00,-268000000.00,-248000000.00,-89000000.00,-430000000.00,1000000.00,-7000000.00,-2000000.00,-57000000.00,1000000.00,-69000000.00,-26000000.00,0.00,-83000000.00,10000000.00,-248000000.00,-66000000.00,14000000.00,1000000.00,-15000000.00,18000000.00,-2000000.00,-2000000.00,-10000000.00,-1000000.00,1000000.00,-9000000.00,-30000000.00,-2151000000.00,-22000000.00,20000000.00,2999000000.00,1545000000.00,1545000000.00,-1533000000.00,-9000000.00,-1095000000.00,23000000.00,-10000000.00,49000000.00,13000000.00,10000000.00,4000000.00,,,,,,,,,884000000.00,786000000.00,807000000.00,981000000.00,,,,,,,,,,,,,31000000.00,263000000.00,263000000.00,19000000.00,,,,24000000.00,248000000.00,10000000.00,9000000.00,24000000.00,,,,
dividendsPaid,,-66000000.00,-66000000.00,-67000000.00,62000000.00,62000000.00,63000000.00,63000000.00,59000000.00,59000000.00,59000000.00,59000000.00,55000000.00,56000000.00,55000000.00,56000000.00,51000000.00,51000000.00,52000000.00,52000000.00,47000000.00,48000000.00,48000000.00,48000000.00,43000000.00,42000000.00,43000000.00,42000000.00,38000000.00,37000000.00,37000000.00,38000000.00,33000000.00,33000000.00,33000000.00,34000000.00,44000000.00,44000000.00,44000000.00,44000000.00,39000000.00,41000000.00,41000000.00,35000000.00,34000000.00,35000000.00,35000000.00,0.00,0.00,0.00,0.00,1500000000.00,30000000.00,747000000.00,0.00,0.00,0.00,,,,,,,,,,,,840000000.00,,700000000.00,2200000000.00,,,,,,,,,,,,,,,,,,,,,2068000000.00,2068000000.00,2068000000.00,2068000000.00,,,,
