,2023-06-30,2022-12-31,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2008-06-30,2007-12-31,2007-06-30,2006-12-31,2006-06-30,2005-12-31,2005-06-30,2004-12-31,2004-06-30,2003-12-31,2003-06-30,2002-12-31,2002-06-30,2001-12-31,2001-06-30,2000-12-31,2000-06-30
date,2023-06-30,2022-12-31,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2008-06-30,2007-12-31,2007-06-30,2006-12-31,2006-06-30,2005-12-31,2005-06-30,2004-12-31,2004-06-30,2003-12-31,2003-06-30,2002-12-31,2002-06-30,2001-12-31,2001-06-30,2000-12-31,2000-06-30
filing_date,2023-06-30,2022-12-31,2022-06-30,,2021-12-31,,2021-06-30,,2020-12-31,,2020-06-30,,2019-12-31,,2019-06-30,,2018-12-31,,2018-06-30,,2017-12-31,,2017-06-30,,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2008-06-30,2007-12-31,2007-06-30,2006-12-31,2006-06-30,2005-12-31,2005-06-30,2004-12-31,2004-06-30,2003-12-31,2003-06-30,2002-12-31,2002-06-30,2001-12-31,2001-06-30,2000-12-31,2000-06-30
currency_symbol,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD
netReceivables,1523445.00,420145.00,623281.00,671882.00,964246.00,1017343.00,2193179.00,2248674.00,665052.00,722097.00,1945677.00,1998478.00,863266.00,1018890.00,3795934.00,3944983.00,783002.00,1496557.00,2700129.00,3430462.00,2635557.00,2635557.00,213.00,213.00,68989.00,27860.00,,,13222.00,,,32496.00,92941.00,,,111661.00,482601.00,4413545.00,,,,2100000.00,800000.00,,1900000.00,200000.00,2900000.00,800000.00,8200000.00,100000.00,300000.00,1200000.00,100000.00,200000.00,,,20300000.00,100000.00
longTermDebt,,,55000000.00,,55000000.00,,50000000.00,,40900000.00,,40900000.00,,40900000.00,,40900000.00,,49000000.00,,49000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accountsPayable,69693.00,4667281.00,49807.00,,7648608.00,,1620139.00,1593702.00,6850130.00,,26960.00,,2364361.00,,115368.00,390.00,11615247.00,,8996287.00,8976891.00,2168177.00,,162596.00,,143856.00,140641.00,1407975.00,162622.00,1891161.00,215044.00,3191409.00,3566869.00,3566868.00,4293227.00,5101409.00,4719566.00,16918076.00,467158.00,,,,,,,,,,,,,,,,,,,,
totalPermanentEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
noncontrollingInterestInConsolidatedEntity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
temporaryEquityRedeemableNoncontrollingInterests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accumulatedOtherComprehensiveIncome,,,,,,,,,,,,,,,,,-155530080.00,,-27298290.00,,34518790.00,,17700000.00,,10000000.00,10600000.00,2300000.00,11800000.00,14800000.00,33000000.00,33500000.00,58200000.00,73400000.00,80900000.00,68600000.00,127500000.00,132000000.00,217000000.00,110100000.00,86900000.00,30400000.00,105600000.00,109500000.00,140600000.00,94600000.00,64400000.00,62500000.00,91500000.00,77900000.00,59300000.00,65800000.00,26600000.00,4000000.00,9000000.00,22800000.00,46700000.00,42900000.00,77200000.00
additionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
commonStockTotalEquity,,,,,,,50752.00,,50752.00,,50750.00,,50750.00,,50750.00,,59780.00,,60500.00,,9360.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
preferredStockTotalEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retainedEarningsTotalEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
treasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accumulatedAmortization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrrentAssetsOther,-341308726.00,-354506025.00,-370515970.00,,-506928638.00,,-564133676.00,,-526928357.00,,-401233431.00,,-482772121.00,,-458455528.00,,-501437760.00,,-538234909.00,,-92257307.00,,-75667881.00,,-67715093.00,-68589528.00,-62322346.00,-72465888.00,-79654621.00,-92451656.00,-100778104.00,-121580364.00,-143331891.00,-146413520.00,-138979808.00,-172820851.00,-177129484.00,-141767609.00,-193700000.00,-170900000.00,-118500000.00,-188100000.00,-210900000.00,-224400000.00,-177400000.00,-146200000.00,-171600000.00,-172500000.00,-169700000.00,-140800000.00,-151100000.00,-109000000.00,-85900000.00,-90700000.00,-138100000.00,-163600000.00,-163400000.00,-195800000.00
deferredLongTermAssetCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrentAssetsTotal,341308726.00,354506025.00,370515970.00,,506928638.00,,564133676.00,,526928357.00,,401233431.00,,482772121.00,,458455528.00,,501437760.00,,538234909.00,,92257307.00,,75667881.00,,67715093.00,68589528.00,62322346.00,72465888.00,79654621.00,92451656.00,100778104.00,121580364.00,143331891.00,146413520.00,138979808.00,172820851.00,177129484.00,141767609.00,193700000.00,170900000.00,118500000.00,188100000.00,210900000.00,224400000.00,177400000.00,146200000.00,171600000.00,172500000.00,169700000.00,140800000.00,151100000.00,109000000.00,85900000.00,90700000.00,138100000.00,163600000.00,163400000.00,195800000.00
capitalLeaseObligations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
longTermDebtTotal,,,55000000.00,,55000000.00,,50000000.00,,40900000.00,,40900000.00,,40900000.00,,40900000.00,,49000000.00,,49000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrentLiabilitiesOther,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonCurrentLiabilitiesTotal,35000000.00,4667281.00,49807.00,,7648608.00,,1620139.00,,6850130.00,,26960.00,,2364361.00,,115368.00,,11615247.00,,8996287.00,,2168177.00,,162596.00,,143856.00,140641.00,1407975.00,162622.00,1891161.00,215044.00,3191409.00,3566869.00,3566868.00,4293227.00,5101409.00,4719566.00,16918076.00,467158.00,700000.00,900000.00,600000.00,2000000.00,800000.00,1100000.00,1000000.00,800000.00,700000.00,600000.00,600000.00,400000.00,600000.00,1600000.00,500000.00,500000.00,2000000.00,5300000.00,15100000.00,1100000.00
negativeGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
warrants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
preferredStockRedeemable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capitalSurpluse,,,434393510.00,,434393510.00,,450025560.00,,450025560.00,,450319460.00,,450319460.00,,447551320.00,,518524050.00,,508191920.00,,57396010.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liabilitiesAndStockholdersEquity,343081083.00,355067818.00,371937395.00,,508019028.00,,566491581.00,,527741318.00,,403368960.00,,483908946.00,,462777530.00,,503278642.00,,541952412.00,,94930392.00,,75668148.00,,67798099.00,68617388.00,62332776.00,72487547.00,79769399.00,93012859.00,101559044.00,124281537.00,145659248.00,146882338.00,139930508.00,174976009.00,185678162.00,146231323.00,195400000.00,171200000.00,120500000.00,190100000.00,214900000.00,224600000.00,185600000.00,146500000.00,175700000.00,173700000.00,179100000.00,141100000.00,151400000.00,110200000.00,86000000.00,91000000.00,138800000.00,164200000.00,183700000.00,197200000.00
