,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-09-30,2000-06-30,2000-03-31,1999-12-31,1999-09-30,1999-06-30,1999-03-31,1998-12-31,1998-09-30,1998-06-30,1998-03-31,1997-12-31,1997-09-30,1997-06-30,1997-03-31,1996-12-31,1996-09-30,1996-06-30,1996-03-31,1995-12-31,1995-09-30,1995-06-30,1995-03-31,1994-12-31,1994-09-30,1994-06-30,1994-03-31
changeToAccountReceivables,-4025000.00,3154000.00,-2209000.00,16032000.00,-7439000.00,-1814000.00,-5980000.00,-655000.00,-6268000.00,-6449000.00,-2932000.00,1501000.00,-5359000.00,-6841000.00,-1284000.00,-1603000.00,-631000.00,-1689000.00,-2148000.00,-1733000.00,-979000.00,-2305000.00,-2817000.00,-24000.00,-1409000.00,-1175000.00,-1608000.00,-913000.00,-648156.00,-2167007.00,-388837.00,-1279421.00,-445675.00,-770097.00,-415399.00,-489188.00,-224857.00,-488626.00,-42296.00,-901663.00,-574632.00,-68207.00,441789.00,-766310.00,-632556.00,-156868.00,197360.00,1867825.00,1451.00,-765285.00,-575543.00,-534592.00,2209568.00,-354566.00,-663703.00,-957723.00,-105126.00,-47526.00,88341.00,-212108.00,-95542.00,164241.00,-51028.00,-575717.00,287576.00,147155.00,69028.00,-524050.00,221512.00,144983.00,316616.00,-366128.00,233737.00,163866.00,285798.00,-578629.00,2191.00,61487.00,78544.00,-1083158.00,458146.00,-28049.00,478878.00,-1053717.00,266965.00,216822.00,260084.00,-653046.00,136005.00,225940.00,336604.00,-625433.00,-78701.00,183316.00,37606.00,-400000.00,100000.00,100000.00,300000.00,,,,300000.00,-100000.00,,,-300000.00,-100000.00,,,,-200000.00,,200000.00,-100000.00,-400000.00,,,
salePurchaseOfStock,-57000.00,-8000.00,-2607000.00,-25000.00,-66000.00,-76000.00,-1745000.00,-6000.00,-27000.00,402623000.00,-1780000.00,-4000.00,-7000.00,-3000.00,-1627000.00,-6000.00,-2000.00,-17000000.00,-1398000.00,-3000.00,159780000.00,25000.00,-1167000.00,-3000.00,-13000.00,119000000.00,-1095000.00,25000000.00,-8945.00,-2.00,-703053.00,94633.00,16500000.00,13702579.00,-94633.00,73316645.00,0.00,0.00,-14529.00,19295516.00,0.00,37065716.00,17242796.00,0.00,0.00,0.00,13943606.00,0.00,0.00,0.00,,,10363906.00,,,,,,,,,,,,,,,5526223.00,5474812.00,,,,,-126760.00,,5300000.00,,,,17722885.00,,,,,,,,,,,,,,,,,,,,,,,,32699043.00,3600000.00,,,,,,,,,,,,,,
otherCashflowsFromFinancingActivities,715107000.00,250917000.00,384719000.00,109694000.00,539641000.00,519759000.00,159740000.00,154427000.00,169955000.00,-1445000.00,145625000.00,71739000.00,454562000.00,-153495000.00,152724000.00,-37343000.00,193670000.00,-240000.00,51771000.00,461556000.00,520000000.00,-935000.00,-182000.00,18675000.00,125670000.00,-173000.00,38824000.00,-2091000.00,166565792.00,137801953.00,41801255.00,32783945.00,-202389.00,159700499.00,158776271.00,126154843.00,112165108.00,30362749.00,30618505.00,-229881.00,67163132.00,-146495.00,-288438.00,88766090.00,23938631.00,21015012.00,-424321.00,73221874.00,28143109.00,16895261.00,-287328.00,38581652.00,-23587.00,30263668.00,393071.00,3858779.00,1564965.00,3811155.00,457576.00,7597973.00,5668171.00,8035979.00,2774365.00,6616467.00,3943392.00,3120216.00,1799906.00,-294709.00,-32113.00,-21311.00,-122970.00,11420546.00,-153855.00,2442159.00,-531344.00,-51457.00,3479307.00,3146935.00,221616.00,-12525885.00,45096838.00,-620000.00,7585797.00,10432668.00,1222827.00,-413292.00,-160458.00,16809768.00,-25491.00,1715974.00,-1031660.00,4388706.00,1527174.00,4568891.00,-468718.00,5977126.00,3200000.00,3600000.00,-500000.00,9033834.00,9600000.00,2300000.00,3500000.00,-27207627.00,-400000.00,32800000.00,9800000.00,10587797.00,4200000.00,6800000.00,17300000.00,6000000.00,8100000.00,4700000.00,,34200000.00,32600000.00,,
changeToNetincome,,65000.00,-1208000.00,-11619000.00,27080000.00,1727000.00,340000.00,1477000.00,-2796000.00,11069000.00,-1446000.00,935000.00,3131000.00,-2600000.00,-631000.00,-3325000.00,-1563000.00,-731000.00,-2098000.00,1214000.00,-2546000.00,-585000.00,-3996000.00,-3733000.00,51000.00,-4235000.00,-4113000.00,-2000000.00,-3873000.00,-2209006.00,708030.00,601029.00,-8103227.00,-2935364.00,474634.00,666214.00,1025652.00,3315000.00,404965.00,420747.00,916800.00,454875.00,-476237.00,70854.00,732717.00,-747307.00,-496160.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
capitalExpenditures,1086800000,335337000,331069000,1660386000,1227092000,432173000,413098000,359289000,341507000,770101000,397044000,979317000,467966000,280548000,230803000,150169000,251110000,182908000,148385000,263135000,161049000,265240000,104235000,94502000,69972000,141783000,56617000,69670000,62536325,153891426,39689249,63801602,41900095,64604170,60535064,75755593,39598100,18411843,26033637,11026679,30013766,32530942,16968082,39666978,19275721,15847218,9726161,16588373,16301530,1298299,2925411,17770137,9487407,11328854,235377,525447,2094283,4887563,1241563,4417935,6079942,7967164,2953920,9103698,4626173,3680238,2346146,5136724,3639895,494949,34093,9724174,1869518,2137720,1390413,6513996,6066365,4178728,4952267,5254205,5709726,719652,8433001,10682350,2386540,328564,512624,1843598,894749,1841676,259541,3652506,1776985,4391631,258001,3621507,2200000,4900000,900000,2988468,3500000,2800000,4400000,5177691,2100000,0,0,2177181,2300000,4400000,4700000,5800000,8800000,0,0,0,0,,
changeReceivables,,3154000.00,-2209000.00,16032000.00,-7439000.00,-1814000.00,-5980000.00,-655000.00,-6268000.00,-6449000.00,-2932000.00,1501000.00,-5359000.00,-6841000.00,-1284000.00,-1603000.00,-631000.00,-1689000.00,-2148000.00,-1733000.00,-979000.00,-1326000.00,-2817000.00,-24000.00,-1409000.00,-1175000.00,-1608000.00,-913000.00,-648156.00,-2167007.00,-388837.00,-1279421.00,-445675.00,-770097.00,-415399.00,-489188.00,-224857.00,-488626.00,-42296.00,-901663.00,-574632.00,-68207.00,441789.00,-766310.00,-632556.00,-156868.00,197360.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cashFlowsOtherOperating,,-342000.00,-10024000.00,2993000.00,31263000.00,3757000.00,-4708000.00,-1718000.00,-3626000.00,11557000.00,7304000.00,362000.00,-24065000.00,-501000.00,33000.00,-2211000.00,1010000.00,1008000.00,-1169000.00,501000.00,-181000.00,-830000.00,82000.00,593000.00,-472000.00,766000.00,-440000.00,12016000.00,-11935048.00,-397335.00,272383.00,-668724.00,696738.00,593973.00,-826915.00,167777.00,-61739.00,-609975.00,845577.00,-659835.00,74028.00,-21168.00,-196908.00,598960.00,-163792.00,-1029054.00,-290222.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exchangeRateChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cashAndCashEquivalentsChanges,,-693000.00,-15969000.00,-222605000.00,224407000.00,1341000.00,-19484000.00,-57558000.00,-85573000.00,181012000.00,-586000.00,-8275000.00,-20154000.00,-55756000.00,49983000.00,31355000.00,-11627000.00,-2920000.00,-28626000.00,35728000.00,9261000.00,-2118000.00,-47678000.00,25297000.00,21337000.00,1873000.00,-31095000.00,21904000.00,7456008.00,323207.00,999785.00,-18668239.00,18509224.00,-5048631.00,2519776.00,3996206.00,-219662.00,796692.00,-13710659.00,8712550.00,4599130.00,26171.00,-70997.00,727041.00,-75502.00,153171.00,-1537346.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
changeInWorkingCapital,10451000.00,-4096000.00,3235000.00,16251000.00,7767000.00,9682000.00,-12962000.00,-9433000.00,2417000.00,8516000.00,-10208000.00,2464000.00,-8000.00,-3436000.00,-10290000.00,1717000.00,-3869000.00,913000.00,-6376000.00,2201000.00,-34594000.00,-1495000.00,-5097000.00,4805000.00,-287000.00,314000.00,-2350000.00,10584000.00,-10086724.00,-4297510.00,2985234.00,-2255989.00,1267680.00,378089.00,-1684250.00,87802.00,-615174.00,-315474.00,-440527.00,-190848.00,-929113.00,-94949.00,-181105.00,180797.00,-1053006.00,-1364605.00,-2225974.00,3675764.00,-6312687.00,-611790.00,-698024.00,466511.00,953616.00,-386816.00,-1338729.00,-211093.00,-646430.00,-113541.00,-616649.00,119217.00,-812096.00,1023218.00,-1370170.00,934399.00,-113337.00,-261758.00,-584163.00,642907.00,-313705.00,-467798.00,-745765.00,1276291.00,-467871.00,-324808.00,-1265077.00,1396778.00,-1384249.00,270693.00,-820410.00,104918.00,97700.00,272404.00,-157553.00,-612412.00,-5128.00,323785.00,-191107.00,315707.00,-34020.00,640104.00,-443787.00,450742.00,-551933.00,501126.00,-591034.00,207365.00,-200000.00,200000.00,200000.00,447489.00,-10600000.00,-600000.00,400000.00,675698.00,-3100000.00,800000.00,-1400000.00,-16710.00,-200000.00,800000.00,-400000.00,400000.00,-200000.00,600000.00,-600000.00,-400000.00,-2400000.00,,
stockBasedCompensation,2172000.00,2177000.00,1831000.00,1572000.00,1514000.00,1743000.00,1635000.00,1317000.00,507000.00,1475000.00,1499000.00,1231000.00,1233000.00,1224000.00,1014000.00,1008000.00,1034000.00,1025000.00,913000.00,777000.00,850000.00,1569000.00,602000.00,645000.00,575000.00,544000.00,629000.00,531000.00,509073.00,508897.00,708030.00,470313.00,477131.00,520842.00,523955.00,431123.00,513000.00,515000.00,527712.00,420747.00,466800.00,454875.00,470110.00,421209.00,412000.00,412000.00,412000.00,322518.00,323048.00,359357.00,359357.00,302656.00,302000.00,286000.00,276000.00,293757.00,296000.00,294000.00,292000.00,274737.00,274737.00,,244730000.00,,,,244730000.00,,,,,,,,,,,,120000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
otherNonCashItems,-1552000.00,-1996000.00,-1926000.00,-12064000.00,26468000.00,807000.00,-234000.00,779000.00,633000.00,1773000.00,425000.00,415000.00,382000.00,324000.00,323000.00,318000.00,316000.00,325000.00,-2211000.00,287000.00,18023000.00,501000.00,267000.00,249000.00,244000.00,245000.00,241000.00,197000.00,178647.00,174248.00,170105.00,956783.00,-8299558.00,-3254974.00,76495.00,360532.00,625416.00,2861641.00,2424.00,136345.00,567619.00,116871.00,-804868.00,-210321.00,439039.00,-1009068.00,-762604.00,-447.00,11077946.00,130211.00,160243.00,8599991.00,148960.00,143414.00,-4929293.00,186102.00,189412.00,268113.00,306419.00,671112.00,276934.00,-278188.00,1175753.00,-973214.00,642937.00,658059.00,652628.00,-1804.00,549046.00,869748.00,801914.00,1686392.00,780783.00,652664.00,1047845.00,-568136.00,867251.00,114586.00,676342.00,-1190134.00,610612.00,193386.00,427635.00,431592.00,346753.00,115796.00,259322.00,-74815.00,162600.00,-208939.00,402090.00,-216790.00,422464.00,-102163.00,536590.00,446709.00,400000.00,100000.00,100000.00,617602.00,10800000.00,700000.00,-200000.00,-151768.00,3500000.00,-500000.00,1000000.00,464816.00,100000.00,-400000.00,600000.00,-100000.00,300000.00,-100000.00,500000.00,200000.00,1600000.00,,
freeCashFlow,109860000.00,89557000.00,94171000.00,93176000.00,118856000.00,88622000.00,61467000.00,60348000.00,68021000.00,72151000.00,45795000.00,52101000.00,23076000.00,39083000.00,28696000.00,38164000.00,30944000.00,34092000.00,23507000.00,28995000.00,985000.00,46438000.00,17814000.00,27018000.00,20519000.00,19095000.00,15571000.00,28193000.00,6846293.00,10160763.00,16534944.00,10269571.00,13204939.00,12199395.00,9006347.00,9789935.00,8646445.00,8488837.00,8169837.00,8373500.00,6990177.00,7358989.00,6867073.00,6865996.00,-13696981.00,-10909430.00,-5902964.00,-7668293.00,-11031622.00,3956456.00,3126795.00,-9963049.00,-2132831.00,-5451713.00,4837001.00,5667372.00,3657926.00,1290717.00,4214771.00,1890326.00,-1074572.00,-2068224.00,1763881.00,-3176215.00,822133.00,1627678.00,2607564.00,501467.00,1245233.00,4603658.00,4642063.00,-4498079.00,3150168.00,2948640.00,2918281.00,-1182673.00,-1538481.00,387995.00,-1079159.00,-846784.00,-2033713.00,3226621.00,-4809417.00,-7220952.00,1141909.00,3281942.00,2547294.00,1539946.00,2430794.00,1652147.00,2583578.00,-542784.00,983188.00,-1211754.00,2294888.00,-462128.00,700000.00,-1700000.00,1900000.00,268692.00,-700000.00,-200000.00,-1900000.00,-2241094.00,500000.00,2400000.00,1300000.00,333607.00,-900000.00,-2300000.00,-3000000.00,-4000000.00,-7300000.00,2000000.00,1300000.00,1600000.00,1200000.00,,
researchDevelopment,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,
effectOfAccountingCharges,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,
incomeBeforeTax,38954000.00,41724000.00,41774000.00,41762000.00,40297000.00,36828000.00,37008000.00,33823000.00,37220000.00,22946000.00,31287000.00,24020000.00,21722000.00,25684000.00,21630000.00,23072000.00,20965000.00,18917000.00,18346000.00,13463000.00,15881000.00,15881000.00,16686000.00,16671000.00,12283000.00,15067000.00,14768000.00,12906000.00,14476000.00,10828000.00,7586325.00,7927000.00,14876000.00,10465000.00,6494000.00,5723000.00,4966000.00,2716000.00,5372000.00,5402000.00,4646000.00,4530000.00,4439000.00,3922000.00,4203659.00,3797702.00,3768692.00,6798101.00,-1855344.00,3693123000.00,4608243.00,15067000.00,4391608000.00,4291398000.00,9566088000.00,15482000.00,4417195000.00,4239577000.00,4010646000.00,15482000.00,4181000.00,4091000.00,3889000.00,5065000.00,3927000.00,3603152000.00,3919000.00,4042000.00,3704000.00,3765000.00,3683000.00,4424473.00,4635600.00,3675000.00,3455000.00,3478000.00,3895349000.00,3056909000.00,2895716000.00,-6474759.00,1864000.00,2515000.00,2408000.00,2643000.00,2216000.00,2024000.00,2237000.00,4672582.00,3872289.00,2321000.00,2118000.00,2139000.00,2155000.00,2024000.00,1868000.00,,,,,,,,,,,1500000.00,,,,1200000.00,1100000.00,,1100000.00,1100000.00,1100000.00,,1100000.00,100000.00,
minorityInterest,-135000.00,147000.00,160000.00,-113000.00,-152000.00,157000.00,176000.00,156000.00,-167000.00,1756000.00,166000.00,148000.00,136000.00,166000.00,141000.00,185000.00,170000.00,158000.00,169000.00,126000.00,170000.00,145000.00,185000.00,176000.00,118000.00,191000.00,193000.00,173512.00,213000.00,166996.00,125492.00,136746.00,280801.00,201237.00,125816.00,125441.00,112763.00,61642.00,125171.00,139067.00,117619.00,116871.00,141479.00,440511.00,118321.00,-150238.00,145556.00,86000.00,-61823.00,130210.00,161000.00,561000.00,-140000.00,140000.00,402000.00,186000.00,189000.00,268000.00,307000.00,298000.00,332000.00,325000.00,310000.00,404000.00,314000.00,313000.00,314000.00,323000.00,298000.00,303000.00,296000.00,266000.00,291000.00,297000.00,291000.00,328000.00,340000.00,291000.00,298000.00,341000.00,183000.00,328000.00,315000.00,348000.00,291000.00,266000.00,295000.00,316000.00,326000.00,307000.00,280000.00,284000.00,287000.00,269000.00,248000.00,,,,,,,,,,,,,,,,,,,,,,,,
sellingGeneralAdministrative,8844000.00,8420000.00,8821000.00,7856000.00,6992000.00,7651000.00,7622000.00,6650000.00,5687000.00,6241000.00,6879000.00,6793000.00,4756000.00,4587000.00,4658000.00,3820000.00,3832000.00,3880000.00,4035000.00,3172000.00,2947000.00,2947000.00,2862000.00,2284000.00,2491000.00,2569000.00,2603000.00,1908000.00,2020000.00,2042000.00,2045026.00,1808000.00,1769000.00,1744000.00,1668000.00,1672000.00,1747000.00,1617000.00,1592000.00,1285000.00,1588000.00,1594000.00,1486000.00,1529000.00,1423169.00,1428581.00,1588670.00,1606182.00,1092809.00,1520974.00,1441946.00,719363.00,1377113.00,1202030.00,1478304.00,581724.00,1297963.00,1213228.00,1466090.00,3676180.00,1038759.00,1130155.00,1095695.00,1524819.00,965942.00,975399.00,996263.00,940103.00,1005902.00,1021874.00,1050957.00,1526072.00,911515.00,833921.00,919771.00,865173.00,686821.00,663473.00,632947.00,599170.00,553007.00,566403.00,556597.00,545861.00,502552.00,488436.00,475005.00,487207.00,460277.00,477170.00,382055.00,349461.00,395765.00,419696.00,391895.00,424602.00,400000.00,400000.00,300000.00,370122.00,300000.00,300000.00,300000.00,206816.00,300000.00,300000.00,300000.00,304861.00,200000.00,300000.00,300000.00,300000.00,300000.00,200000.00,200000.00,300000.00,200000.00,200000.00,
sellingAndMarketingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106169.00,419.00,180670.00,,191.00,26.00,54.00,,887.00,556970.00,,,37.00,228.00,,,241.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grossProfit,126688000.00,113795000.00,117186000.00,103155000.00,96578000.00,91949000.00,85852000.00,80242000.00,76991000.00,72785000.00,68246000.00,61999000.00,55861000.00,50510000.00,48444000.00,45395000.00,42449000.00,39332000.00,36792000.00,35935000.00,30079000.00,33064000.00,30513000.00,28180000.00,27144000.00,24971000.00,23792000.00,22896000.00,22356000.00,19314000.00,18364892.00,16971000.00,16536000.00,15803000.00,14277000.00,13252000.00,12520000.00,11599000.00,11272000.00,10823000.00,10494000.00,9940000.00,9317000.00,8642000.00,8524000.00,8168000.00,7978000.00,611502.00,13644000.00,8171000.00,8984000.00,6871527.00,8436000.00,8673389.00,8637290.00,7269979.00,-462881000.00,8302012.00,8303277.00,35589529.00,9029000.00,8789101.00,8767755.00,9177230.00,8449704.00,-458769474.00,8463492.00,8353798.00,8113960.00,8167370.00,8272498.00,8328110.00,7689925.00,7993563.00,8095772.00,7935259.00,-445834189.00,-468091039.00,-445064307.00,7262598.00,6732809.00,7086078.00,7019255.00,7128568.00,6327506.00,6198916.00,6169444.00,6280787.00,6097154.00,6118860.00,6182167.00,6115245.00,5998148.00,5804164.00,5812888.00,5630740.00,5500000.00,5400000.00,5400000.00,5073552.00,5100000.00,4700000.00,4800000.00,4634167.00,4500000.00,4600000.00,4600000.00,4391468.00,4100000.00,4100000.00,3900000.00,3600000.00,3300000.00,3300000.00,3400000.00,3600000.00,3300000.00,2100000.00,1300000.00
reconciledDepreciation,53917000.00,51461000.00,40646000.00,46378000.00,43530000.00,40260000.00,36739000.00,34219000.00,31103000.00,28446000.00,26245000.00,24024000.00,21291000.00,19387000.00,17941000.00,16725000.00,15278000.00,14061000.00,13140000.00,11955000.00,,21739000.00,10004000.00,8796000.00,8228000.00,7703000.00,7025000.00,6506000.00,6151048.00,5664702.00,5085250.00,3308028.00,5164223.00,4291841.00,3721782.00,3313916.00,3270358.00,2773442.00,2695871.00,2521526.00,2356709.00,2469566.00,2132157.00,1867610.00,1873996.00,1959709.00,1803496.00,1810522.00,1975122.00,1683854.00,1690814.00,1620230.00,1558392.00,1543145.00,1498312.00,1547481.00,1496032.00,1490131.00,1463918.00,1419962.00,1417011.00,1387452.00,1333266.00,1305479.00,1305462.00,1308463.00,1280186.00,1277876.00,1243660.00,1234522.00,1233313.00,-3509677.00,1252748.00,1239934.00,1224035.00,1227635.00,1149533.00,1124535.00,1121460.00,1495650.00,1110903.00,1106512.00,1109512.00,1070086.00,1049692.00,1050252.00,1049310.00,1061493.00,1064463.00,1048806.00,1046674.00,1021280.00,1021508.00,1025342.00,987642.00,798900.00,1000000.00,1100000.00,900000.00,905293.00,900000.00,900000.00,800000.00,792444.00,800000.00,800000.00,800000.00,728710.00,800000.00,800000.00,700000.00,700000.00,600000.00,700000.00,600000.00,600000.00,700000.00,,
ebit,18151000.00,62668000.00,60507000.00,57492000.00,57314000.00,52340000.00,50939000.00,47187000.00,46816000.00,51203000.00,39878000.00,35219000.00,33778000.00,30339000.00,28009000.00,24136000.00,24123000.00,22860000.00,19882000.00,21245000.00,12523000.00,15508000.00,13049000.00,12952000.00,15901000.00,9919000.00,9422000.00,11951000.00,9803000.00,8889000.00,11234616.00,11874000.00,9241000.00,9942000.00,9055000.00,8437000.00,7918000.00,7391000.00,7166000.00,7277000.00,6730000.00,6055000.00,5879000.00,5430000.00,5548000.00,4944000.00,4905000.00,-12187696.00,21782000.00,5029000.00,5913000.00,4800787.00,5581000.00,5502000.00,5727259.00,6082268.00,5436000.00,5669000.00,5442689.00,5423403.00,4182000.00,5330312.00,5148553.00,5308354.00,5207495.00,5067805.00,5095185.00,5218344.00,4860873.00,4903476.00,4836359.00,9090855.00,4622806.00,4801425.00,4659417.00,4783792.00,4741956.00,4437030.00,4203985.00,5543968.00,4044870.00,4293244.00,4046649.00,4424864.00,3843497.00,3813902.00,3540873.00,2628315.00,3712289.00,3756121.00,3794798.00,3759779.00,3815110.00,3609103.00,3524653.00,-7940975.00,7100000.00,7000000.00,7300000.00,-6719024.00,6600000.00,6200000.00,6300000.00,-6139542.00,5800000.00,5900000.00,6000000.00,-5518664.00,5500000.00,5000000.00,4900000.00,5700000.00,4100000.00,4300000.00,4300000.00,5300000.00,4100000.00,100000.00,
ebitda,63776000.00,114129000.00,101153000.00,95284000.00,97976000.00,92583000.00,86383000.00,73752000.00,77919000.00,79649000.00,66123000.00,54910000.00,55069000.00,49726000.00,45950000.00,37242000.00,39401000.00,36921000.00,33022000.00,33200000.00,23703000.00,37247000.00,23053000.00,21748000.00,24129000.00,17622000.00,16447000.00,18457000.00,15954048.00,14554000.00,16319866.00,15163000.00,14767000.00,14059000.00,12609000.00,11580000.00,10773000.00,9982000.00,9680000.00,9538000.00,8906000.00,8346000.00,7831000.00,7113000.00,7207000.00,6739000.00,6570000.00,-10377174.00,23691000.00,6650000.00,7542000.00,6421017.00,7058000.00,6964000.00,7225571.00,7629749.00,6864000.00,7089000.00,6906607.00,6843365.00,5548000.00,6717764.00,6481819.00,6613833.00,6512957.00,6376268.00,6375371.00,6496220.00,6104533.00,6137998.00,6069672.00,5581178.00,5875554.00,6041359.00,5883452.00,6011427.00,5891489.00,5561565.00,5325445.00,7039618.00,5155773.00,5399756.00,5156161.00,5494950.00,4893189.00,4864154.00,4590183.00,3689808.00,4776752.00,4804927.00,4841472.00,4781059.00,4836618.00,4634445.00,4512295.00,-7142075.00,8100000.00,8100000.00,8200000.00,-5813731.00,7500000.00,7100000.00,7100000.00,-5347098.00,6600000.00,6700000.00,6800000.00,-4789954.00,6300000.00,5800000.00,5600000.00,6400000.00,4700000.00,5000000.00,4900000.00,5900000.00,4800000.00,2700000.00,1300000.00
depreciationAndAmortization,45625000.00,51461000.00,40646000.00,37792000.00,40662000.00,40243000.00,35444000.00,26565000.00,31103000.00,28446000.00,26245000.00,19691000.00,21291000.00,19387000.00,17941000.00,13106000.00,15278000.00,14061000.00,13140000.00,11955000.00,11180000.00,21739000.00,10004000.00,8796000.00,8228000.00,7703000.00,7025000.00,6506000.00,6151048.00,5665000.00,5085250.00,3289000.00,5526000.00,4117000.00,3554000.00,3143000.00,2855000.00,2591000.00,2514000.00,2261000.00,2176000.00,2291000.00,1952000.00,1683000.00,1659000.00,1795000.00,1665000.00,1810522.00,1909000.00,1621000.00,1629000.00,1620230.00,1477000.00,1462000.00,1498312.00,1547481.00,1428000.00,1420000.00,1463918.00,1419962.00,1366000.00,1387452.00,1333266.00,1305479.00,1305462.00,1308463.00,1280186.00,1277876.00,1243660.00,1234522.00,1233313.00,-3509677.00,1252748.00,1239934.00,1224035.00,1227635.00,1149533.00,1124535.00,1121460.00,1495650.00,1110903.00,1106512.00,1109512.00,1070086.00,1049692.00,1050252.00,1049310.00,1061493.00,1064463.00,1048806.00,1046674.00,1021280.00,1021508.00,1025342.00,987642.00,798900.00,1000000.00,1100000.00,900000.00,905293.00,900000.00,900000.00,800000.00,792444.00,800000.00,800000.00,800000.00,728710.00,800000.00,800000.00,700000.00,700000.00,600000.00,700000.00,600000.00,600000.00,700000.00,,
nonOperatingIncomeNetOther,,43000.00,48000.00,1113000.00,132000.00,,,,,6753000.00,2945000.00,437000.00,970000.00,4975000.00,1645000.00,4333000.00,2597000.00,2949000.00,3427000.00,231000.00,3970000.00,2479000.00,4504000.00,4494000.00,524000.00,4780000.00,4742000.00,2531097.00,4382000.00,2717903.00,,465.00,8599261.00,3456206.00,-100763.00,-235091.00,-292652.00,,,,,,,,,,,,2360231.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
