,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-09-30,2001-06-30,2001-03-31,2000-12-31,2000-09-30,2000-06-30,2000-03-31,1999-12-31,1999-09-30,1999-06-30,1999-03-31,1998-12-31,1998-09-30,1998-06-30,1998-03-31,1997-12-31,1997-09-30,1997-06-30,1997-03-31,1996-12-31,1996-09-30,1996-06-30,1996-03-31,1995-12-31,1995-09-30,1995-06-30,1995-03-31,1994-12-31,1994-09-30,1994-06-30,1994-03-31,1993-12-31,1993-09-30,1993-06-30,1993-03-31,1992-12-31,1992-09-30,1992-06-30,1992-03-31,1991-12-31,1991-09-30,1991-06-30,1991-03-31,1990-12-31,1990-09-30,1990-06-30,1990-03-31
nonRecurring,,174000000.00,20000000.00,1007000000.00,50000000.00,482000000.00,1000000.00,201000000.00,29000000.00,872000000.00,473000000.00,9000000.00,849000000.00,,6000000.00,69000000.00,,116000000.00,,42000000.00,74000000.00,92000000.00,0.00,277000000.00,2000000.00,90000000.00,168000000.00,623000000.00,79000000.00,235000000.00,159000000.00,326000000.00,231000000.00,37000000.00,8000000.00,11000000.00,15000000.00,63000000.00,166000000.00,280000000.00,139000000.00,0.00,48000000.00,-32000000.00,1893000000.00,18000000.00,11000000.00,29000000.00,180000000.00,33000000.00,0.00,927000000.00,314000000.00,1000000.00,0.00,0.00,6000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
otherItems,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
incomeTaxExpense,109000000.00,-2000000.00,72000000.00,79000000.00,145000000.00,-19000000.00,60000000.00,-208000000.00,126000000.00,-59000000.00,8000000.00,161000000.00,-147000000.00,113000000.00,89000000.00,50000000.00,130000000.00,57000000.00,115000000.00,199000000.00,146000000.00,132000000.00,231000000.00,720000000.00,110000000.00,92000000.00,69000000.00,-353000000.00,75000000.00,-7000000.00,92000000.00,204000000.00,45000000.00,120000000.00,96000000.00,116000000.00,92000000.00,157000000.00,54000000.00,58000000.00,126000000.00,81000000.00,82000000.00,189000000.00,176000000.00,76000000.00,267000000.00,167000000.00,84000000.00,178000000.00,218000000.00,-255000000.00,111000000.00,255000000.00,196000000.00,114000000.00,205000000.00,105000000.00,175000000.00,49000000.00,168000000.00,317000000.00,240000000.00,84000000.00,146000000.00,274000000.00,33000000.00,33000000.00,74000000.00,106000000.00,93000000.00,82000000.00,143000000.00,82000000.00,126000000.00,48000000.00,78000000.00,59000000.00,64000000.00,66000000.00,20000000.00,34000000.00,40000000.00,-69000000.00,-46000000.00,-9000000.00,106000000.00,110000000.00,2000000.00,61000000.00,57000000.00,86000000.00,52000000.00,43000000.00,71000000.00,56000000.00,27000000.00,34000000.00,-6000000.00,46000000.00,30000000.00,36000000.00,33000000.00,6000000.00,15000000.00,19000000.00,16000000.00,13000000.00,16000000.00,16000000.00,15000000.00,14000000.00,14800000.00,14700000.00,13500000.00,10800000.00,11500000.00,12100000.00,9100000.00,-5300000.00,-23100000.00,-21800000.00,-21100000.00,-15200000.00,-16700000.00,-11900000.00,-12000000.00,-10400000.00,-13600000.00,-10000000.00,-8700000.00,-3300000.00,-5900000.00,-4400000.00,-1900000.00
totalRevenue,3434000000.00,3027000000.00,3239000000.00,3060000000.00,3627000000.00,3078000000.00,2852000000.00,2770000000.00,3036000000.00,2700000000.00,2635000000.00,2560000000.00,2545000000.00,2217000000.00,2338000000.00,2431000000.00,2625000000.00,2483000000.00,2650000000.00,2622000000.00,2837000000.00,2537000000.00,2740000000.00,-64000000.00,3632000000.00,3470000000.00,3492000000.00,3544000000.00,3542000000.00,3229000000.00,3471000000.00,3400000000.00,3721000000.00,3858000000.00,3984000000.00,4132000000.00,4441000000.00,4311000000.00,4262000000.00,3783000000.00,4003000000.00,4068000000.00,4265000000.00,4622000000.00,4587000000.00,4192000000.00,4740000000.00,4157000000.00,4381000000.00,4544000000.00,4264000000.00,4404000000.00,4151000000.00,4021000000.00,4112000000.00,3408000000.00,3838000000.00,3495000000.00,3378000000.00,3475000000.00,4345000000.00,4146000000.00,4104000000.00,3664000000.00,3471000000.00,3344000000.00,3129000000.00,3129000000.00,3150000000.00,3038000000.00,2973000000.00,2668000000.00,2782000000.00,2668000000.00,2645000000.00,2543000000.00,2423000000.00,2263000000.00,2257000000.00,2087000000.00,2322000000.00,2192000000.00,2223000000.00,2134000000.00,2138000000.00,2131000000.00,2719000000.00,2299000000.00,2268000000.00,2215000000.00,2545000000.00,1916000000.00,1761000000.00,1538000000.00,1476000000.00,1128000000.00,847000000.00,640000000.00,638000000.00,646000000.00,612000000.00,565000000.00,575000000.00,531000000.00,358000000.00,261000000.00,261000000.00,284000000.00,205000000.00,174000000.00,172000000.00,172900000.00,174100000.00,167300000.00,137500000.00,135100000.00,136400000.00,136000000.00,125200000.00,131100000.00,129200000.00,128800000.00,129500000.00,117200000.00,107600000.00,87200000.00,89000000.00,87000000.00,92300000.00,81300000.00,72900000.00,50000000.00,55100000.00,51000000.00,34000000.00
totalOperatingExpenses,64000000.00,75000000.00,55000000.00,38000000.00,51000000.00,66000000.00,52000000.00,36000000.00,39000000.00,45000000.00,46000000.00,46000000.00,41000000.00,40000000.00,38000000.00,60000000.00,41000000.00,49000000.00,46000000.00,58000000.00,43000000.00,35000000.00,56000000.00,45000000.00,67000000.00,49000000.00,54000000.00,59000000.00,40000000.00,47000000.00,48000000.00,46000000.00,45000000.00,50000000.00,55000000.00,39000000.00,45000000.00,52000000.00,51000000.00,37000000.00,63000000.00,59000000.00,61000000.00,76000000.00,64000000.00,74000000.00,87000000.00,108000000.00,91000000.00,97000000.00,95000000.00,113000000.00,98000000.00,101000000.00,82000000.00,90000000.00,82000000.00,88000000.00,85000000.00,-9572000000.00,3499000000.00,3240000000.00,3204000000.00,-7225000000.00,2724000000.00,2544000000.00,2697000000.00,2697000000.00,2242000000.00,2178000000.00,2122000000.00,2187000000.00,1932000000.00,2187000000.00,1912000000.00,1881000000.00,1732000000.00,1689000000.00,1626000000.00,1432000000.00,1835000000.00,1757000000.00,1650000000.00,3672000000.00,1810000000.00,87000000.00,85000000.00,33000000.00,56000000.00,46000000.00,116000000.00,598000000.00,21000000.00,19000000.00,29000000.00,313000000.00,13000000.00,15000000.00,76000000.00,63000000.00,88000000.00,42000000.00,62000000.00,86000000.00,38000000.00,28000000.00,31000000.00,54000000.00,22000000.00,151000000.00,23000000.00,26600000.00,22500000.00,18400000.00,19500000.00,21000000.00,19700000.00,17400000.00,16900000.00,,,,,,,,,,,,,,,,
costOfRevenue,2516000000.00,2529000000.00,2645000000.00,2497000000.00,2735000000.00,2515000000.00,2322000000.00,2211000000.00,2276000000.00,1972000000.00,1971000000.00,1654000000.00,1789000000.00,1693000000.00,1831000000.00,1871000000.00,1924000000.00,1981000000.00,2064000000.00,1976000000.00,2166000000.00,1937000000.00,2084000000.00,-554000000.00,2921000000.00,2800000000.00,2899000000.00,2882000000.00,2854000000.00,2655000000.00,2967000000.00,2682000000.00,3048000000.00,3104000000.00,3263000000.00,3424000000.00,3674000000.00,3492000000.00,3468000000.00,3139000000.00,3066000000.00,3150000000.00,3510000000.00,3682000000.00,3583000000.00,3500000000.00,3662000000.00,3042000000.00,3361000000.00,3525000000.00,3248000000.00,3393000000.00,3166000000.00,3039000000.00,3112000000.00,2651000000.00,2830000000.00,2648000000.00,2495000000.00,15000000.00,3097000000.00,2436000000.00,3058000000.00,8166000000.00,2400000000.00,1995000000.00,1901000000.00,2149000000.00,2176000000.00,2119000000.00,2059000000.00,2142000000.00,1862000000.00,2123000000.00,1839000000.00,1817000000.00,1692000000.00,1615000000.00,1577000000.00,1637000000.00,1668000000.00,1701000000.00,1621000000.00,1261000000.00,1548000000.00,1691000000.00,1990000000.00,1588000000.00,1762000000.00,1754000000.00,1921000000.00,841000000.00,1308000000.00,1203000000.00,1057000000.00,539000000.00,602000000.00,421000000.00,349000000.00,357000000.00,327000000.00,355000000.00,352000000.00,344000000.00,227000000.00,144000000.00,152000000.00,159000000.00,108000000.00,-46000000.00,84000000.00,84000000.00,86500000.00,88300000.00,59400000.00,56500000.00,58500000.00,56300000.00,54300000.00,,,,,,,,,,,,,,,,
totalOtherIncomeExpenseNet,-258000000.00,-240000000.00,-393000000.00,-1365000000.00,-322000000.00,-765000000.00,-284000000.00,-1896000000.00,36000000.00,-649000000.00,-487000000.00,-54000000.00,-1005000000.00,-225000000.00,14000000.00,-209000000.00,-67000000.00,-144000000.00,354000000.00,-64000000.00,-120000000.00,-36000000.00,603000000.00,-237000000.00,-45000000.00,-141000000.00,-128000000.00,-665000000.00,-110000000.00,-297000000.00,-62000000.00,-211000000.00,-224000000.00,-143000000.00,-58000000.00,-10000000.00,205000000.00,-99000000.00,-315000000.00,-309000000.00,-216000000.00,-167000000.00,-84000000.00,11000000.00,-1879000000.00,-115000000.00,107000000.00,-29000000.00,-372000000.00,2000000.00,38000000.00,-1086000000.00,-216000000.00,-56000000.00,-54000000.00,35000000.00,29000000.00,120000000.00,164000000.00,-238000000.00,-19000000.00,908000000.00,68000000.00,-419000000.00,-21000000.00,258000000.00,140000000.00,140000000.00,-606000000.00,-25000000.00,-47000000.00,87000000.00,-13000000.00,87000000.00,-2000000.00,-31000000.00,-10000000.00,-1000000.00,-6000000.00,-92000000.00,36000000.00,207000000.00,69000000.00,-686000000.00,20000000.00,-63000000.00,53000000.00,104000000.00,-34000000.00,109000000.00,37000000.00,138000000.00,103000000.00,99000000.00,118000000.00,130000000.00,-17000000.00,41000000.00,-97000000.00,63000000.00,44000000.00,43000000.00,42000000.00,47000000.00,28000000.00,14000000.00,16000000.00,19000000.00,9000000.00,2000000.00,5000000.00,4600000.00,3100000.00,3500000.00,2300000.00,3300000.00,3200000.00,2200000.00,3300000.00,-125800000.00,-106100000.00,-107000000.00,-108400000.00,-102000000.00,-90900000.00,-75300000.00,-77000000.00,-76600000.00,-78700000.00,-71300000.00,-64200000.00,-46700000.00,-49200000.00,-46600000.00,-32100000.00
discontinuedOperations,,,,,,,,,,4000000.00,4000000.00,4000000.00,4000000.00,3000000.00,3000000.00,3000000.00,3000000.00,1000000.00,1000000.00,26000000.00,-4000000.00,-4000000.00,-1000000.00,-18000000.00,-644000000.00,-6000000.00,1000000.00,-19000000.00,-1000000.00,1000000.00,-388000000.00,-12000000.00,0.00,0.00,0.00,64000000.00,0.00,7000000.00,20000000.00,-67000000.00,26000000.00,0.00,14000000.00,-13000000.00,3000000.00,-4000000.00,1000000.00,-93000000.00,25000000.00,-17000000.00,-12000000.00,9000000.00,22000000.00,27000000.00,17000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netIncomeFromContinuingOps,291000000.00,6000000.00,193000000.00,-986000000.00,446000000.00,-136000000.00,204000000.00,-1330000000.00,485000000.00,-81000000.00,1000000.00,407000000.00,-481000000.00,-8000000.00,231000000.00,-120000000.00,298000000.00,66000000.00,233000000.00,155000000.00,192000000.00,224000000.00,778000000.00,-657000000.00,261000000.00,150000000.00,98000000.00,-113000000.00,230000000.00,-8000000.00,252000000.00,41000000.00,203000000.00,264000000.00,254000000.00,298000000.00,508000000.00,281000000.00,89000000.00,-96000000.00,275000000.00,330000000.00,221000000.00,388000000.00,-1403000000.00,136000000.00,519000000.00,452000000.00,150000000.00,444000000.00,495000000.00,-185000000.00,296000000.00,411000000.00,398000000.00,0.00,440000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netIncomeApplicableToCommonShares,231000000.00,-39000000.00,151000000.00,-903000000.00,421000000.00,-179000000.00,115000000.00,-632000000.00,343000000.00,28000000.00,-148000000.00,318000000.00,-333000000.00,-83000000.00,144000000.00,-78000000.00,210000000.00,17000000.00,154000000.00,128000000.00,101000000.00,290000000.00,684000000.00,-1342000000.00,152000000.00,53000000.00,-24000000.00,-949000000.00,175000000.00,-482000000.00,126000000.00,-85000000.00,180000000.00,69000000.00,142000000.00,206000000.00,488000000.00,133000000.00,-58000000.00,-206000000.00,71000000.00,167000000.00,82000000.00,175000000.00,-1568000000.00,140000000.00,341000000.00,-209000000.00,-131000000.00,174000000.00,224000000.00,-436000000.00,114000000.00,144000000.00,187000000.00,45000000.00,185000000.00,286000000.00,208000000.00,1067000000.00,149000000.00,901000000.00,232000000.00,4000000.00,92000000.00,286000000.00,113000000.00,135000000.00,-193000000.00,193000000.00,324000000.00,418000000.00,214000000.00,87000000.00,122000000.00,19000000.00,66000000.00,143000000.00,36000000.00,4000000.00,62000000.00,139000000.00,131000000.00,0.00,0.00,-112000000.00,112000000.00,187000000.00,-146000000.00,146000000.00,114000000.00,237000000.00,176000000.00,140000000.00,274000000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
preferredStockAndOtherAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
