,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31
date,2023-09-30,2023-06-30,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31
filing_date,2023-10-27,2023-07-28,2023-04-28,2023-02-10,2022-10-28,2022-07-29,2022-04-29,2022-02-11,2021-10-29,2021-07-30,2021-04-30,2021-02-16,2020-10-30,2020-07-31,2020-05-01,2020-02-14,2019-11-01,2019-08-02,2019-05-03,2019-02-15,2018-11-02,2018-08-03,2018-05-04,2018-02-16,2017-11-03,2017-08-04,2017-05-05,2017-02-17,2016-11-04,2016-07-29,2016-04-29,2016-02-19,2015-11-06,2015-07-31,2015-05-01,2015-02-20,2014-11-07,2014-08-01,2014-05-02,2014-02-21,2013-11-08,2013-08-02,2013-05-03,2013-02-22,2012-11-09,2012-08-03,2012-05-04,2012-03-09,2011-11-10,2011-08-12,2011-05-13,2011-03-30,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,
currency_symbol,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD
freeCashFlow,31969000.00,26258000.00,27449000.00,12713000.00,29581000.00,13677000.00,9320000.00,-9119000.00,31660000.00,10067000.00,31133000.00,3038000.00,26578000.00,9051000.00,24830000.00,8926000.00,34232000.00,6432000.00,15899000.00,-5151000.00,25283000.00,28130000.00,33834000.00,7345000.00,28015000.00,27414000.00,35583000.00,5886000.00,25447000.00,14572000.00,17125000.00,1663000.00,8444000.00,-21942000.00,-11615000.00,-25583000.00,-2553000.00,-8620000.00,-2307000.00,-3928000.00,16518000.00,8699000.00,15770000.00,299420000.00,-213798000.00,10742000.00,-20419000.00,4207000.00,-78373000.00,11956000.00,-114940000.00,-3336000.00,12817000.00,-7657000.00,8996000.00,8480000.00,7564000.00,
researchDevelopment,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
effectOfAccountingCharges,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
incomeBeforeTax,15135000.00,15397000.00,20666000.00,12406000.00,16369000.00,13588000.00,13514000.00,10478000.00,12895000.00,11487000.00,1733000.00,3788000.00,6490000.00,9826000.00,15484000.00,16485000.00,16519000.00,11941000.00,15243000.00,9209000.00,14271000.00,4413000.00,-691000.00,9731000.00,12505000.00,7588000.00,10308000.00,12408000.00,11858000.00,10650000.00,10721000.00,11226000.00,19026000.00,12284000.00,11379000.00,10046000.00,9090000.00,5351000.00,6658000.00,6907000.00,6258000.00,4564000.00,4865000.00,4822000.00,4498000.00,2624000.00,2871000.00,675000.00,310000.00,455000.00,13596000.00,-2952000.00,-1237000.00,5839000.00,524000.00,10788000.00,13232000.00,0.00
minorityInterest,,,,,,,,2194000.00,2709000.00,-24237000.00,-22160000.00,767000.00,1365000.00,2101000.00,3312000.00,3536000.00,3565000.00,2933000.00,4055000.00,2440000.00,3806000.00,1125000.00,-166000.00,2594000.00,3351000.00,2008000.00,2861000.00,3486000.00,3342000.00,3008000.00,3027000.00,2961000.00,5432000.00,3536000.00,3309000.00,2907000.00,2578000.00,1544000.00,1986000.00,4935000.00,1903000.00,1354000.00,1495000.00,1426000.00,1234000.00,696000.00,883000.00,304000.00,-236000.00,236000.00,14294000.00,0.00,-5839000.00,5839000.00,524000.00,0.00,,0.00
sellingGeneralAdministrative,8880000.00,8609000.00,8999000.00,9013000.00,8376000.00,7612000.00,7142000.00,9305000.00,6827000.00,6924000.00,6823000.00,6644000.00,6438000.00,6679000.00,6820000.00,6376000.00,6479000.00,5943000.00,6073000.00,6645000.00,5176000.00,5396000.00,5567000.00,6211000.00,4958000.00,5131000.00,5082000.00,4441000.00,4513000.00,4394000.00,4549000.00,3913000.00,6357000.00,4788000.00,5016000.00,4603000.00,4682000.00,4635000.00,4612000.00,4537000.00,4031000.00,4426000.00,4201000.00,4063000.00,3959000.00,3992000.00,3765000.00,3130000.00,3733000.00,3825000.00,3610000.00,3889000.00,1515000.00,1821000.00,1587000.00,1969000.00,1333000.00,0.00
sellingAndMarketingExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grossProfit,69887000.00,69924000.00,68616000.00,66196000.00,71108000.00,67015000.00,65896000.00,65499000.00,65176000.00,60993000.00,54386000.00,50482000.00,53675000.00,56167000.00,63130000.00,62841000.00,63431000.00,53012000.00,55477000.00,49796000.00,52337000.00,55513000.00,51766000.00,49921000.00,52627000.00,49361000.00,46397000.00,47711000.00,47989000.00,45812000.00,45645000.00,45044000.00,45628000.00,43578000.00,43367000.00,42795000.00,44070000.00,40556000.00,41307000.00,41105000.00,42120000.00,40752000.00,41094000.00,40886000.00,45812000.00,41857000.00,41795000.00,38330000.00,40106000.00,37707000.00,35940000.00,14815000.00,28986000.00,24417000.00,23938000.00,15808000.00,25504000.00,31678000.00
reconciledDepreciation,29868000.00,29823000.00,29901000.00,30110000.00,31729000.00,31087000.00,30412000.00,30479000.00,30680000.00,27646000.00,27501000.00,27423000.00,26914000.00,26493000.00,27462000.00,26472000.00,26568000.00,22582000.00,20583000.00,21060000.00,19886000.00,32868000.00,33279000.00,19918000.00,21192000.00,24182000.00,17986000.00,18160000.00,17992000.00,17714000.00,17453000.00,17238000.00,15761000.00,15286000.00,15107000.00,15666000.00,16352000.00,18209000.00,16341000.00,16161000.00,16648000.00,16953000.00,17013000.00,21018000.00,14193000.00,12817000.00,13825000.00,17362000.00,14241000.00,13404000.00,12632000.00,10062000.00,13026000.00,7614000.00,7310000.00,7665000.00,7476000.00,
ebit,31460000.00,31765000.00,29716000.00,27073000.00,31003000.00,28316000.00,28342000.00,25476000.00,27617000.00,26349000.00,20009000.00,17123000.00,19792000.00,23157000.00,28956000.00,30281000.00,30253000.00,24437000.00,28592000.00,22070000.00,27150000.00,17101000.00,13129000.00,23723000.00,26378000.00,20240000.00,23639000.00,25196000.00,24907000.00,23803000.00,23667000.00,24236000.00,23163000.00,23481000.00,23174000.00,22615000.00,22415000.00,18790000.00,20290000.00,20683000.00,21022000.00,19308000.00,19601000.00,19974000.00,19052000.00,17400000.00,17439000.00,14722000.00,16742000.00,14861000.00,15791000.00,11017000.00,11430000.00,12095000.00,12165000.00,12276000.00,14738000.00,0.00
ebitda,61328000.00,61588000.00,66296000.00,57081000.00,62552000.00,59222000.00,58592000.00,55955000.00,58297000.00,53995000.00,47510000.00,44546000.00,46706000.00,49650000.00,56418000.00,56753000.00,56821000.00,47019000.00,49175000.00,43130000.00,47036000.00,49969000.00,46408000.00,43641000.00,47570000.00,44422000.00,41625000.00,43356000.00,42899000.00,41517000.00,41120000.00,41474000.00,38924000.00,38767000.00,38281000.00,38281000.00,38767000.00,36999000.00,36631000.00,36844000.00,37670000.00,36261000.00,36614000.00,36550000.00,35484000.00,32071000.00,32692000.00,32084000.00,30983000.00,28265000.00,28423000.00,21079000.00,24456000.00,19709000.00,19475000.00,19941000.00,22214000.00,
depreciationAndAmortization,29868000.00,29823000.00,36580000.00,30008000.00,31549000.00,30906000.00,30250000.00,30479000.00,30680000.00,27646000.00,27501000.00,27423000.00,26914000.00,26493000.00,27462000.00,26472000.00,26568000.00,22582000.00,20583000.00,21060000.00,19886000.00,32868000.00,33279000.00,19918000.00,21192000.00,24182000.00,17986000.00,18160000.00,17992000.00,17714000.00,17453000.00,17238000.00,15761000.00,15286000.00,15107000.00,15666000.00,16352000.00,18209000.00,16341000.00,16161000.00,16648000.00,16953000.00,17013000.00,16576000.00,16432000.00,14671000.00,15253000.00,17362000.00,14241000.00,13404000.00,12632000.00,10062000.00,13026000.00,7614000.00,7310000.00,7665000.00,7476000.00,
nonOperatingIncomeNetOther,,,,,,,,179000.00,-52000.00,-74000.00,-4324000.00,708000.00,-531000.00,162000.00,108000.00,410000.00,-131000.00,583000.00,-229000.00,-21000.00,-125000.00,-148000.00,209000.00,-69000.00,-99000.00,192000.00,310000.00,86000.00,-577000.00,99000.00,24000.00,343000.00,6774000.00,-23000.00,-70000.00,48000.00,-621000.00,1078000.00,-64000.00,276000.00,-419000.00,-65000.00,-279000.00,-441000.00,68000.00,-150000.00,-106000.00,,-108000.00,530000.00,,,,,,,,
operatingIncome,31139000.00,31492000.00,29716000.00,27073000.00,31003000.00,28316000.00,28342000.00,25715000.00,27669000.00,26423000.00,20062000.00,16415000.00,20323000.00,22995000.00,28848000.00,29993000.00,30384000.00,24487000.00,28821000.00,22091000.00,27275000.00,17249000.00,12920000.00,23792000.00,26477000.00,20048000.00,23329000.00,25110000.00,25484000.00,23704000.00,23643000.00,23893000.00,23510000.00,23504000.00,23244000.00,22526000.00,23036000.00,17712000.00,20354000.00,20407000.00,21441000.00,19373000.00,19880000.00,20247000.00,19120000.00,17250000.00,17333000.00,14722000.00,15156000.00,13988000.00,15791000.00,10437000.00,11430000.00,12095000.00,12165000.00,11532000.00,13985000.00,31678000.00
otherOperatingExpenses,80059000.00,78229000.00,78038000.00,78927000.00,80020000.00,75839000.00,73128000.00,76032000.00,70617000.00,65386000.00,63924000.00,64932000.00,64051000.00,59114000.00,67895000.00,68954000.00,67978000.00,59626000.00,56498000.00,60514000.00,55232000.00,67774000.00,67812000.00,57954000.00,55862000.00,57058000.00,50463000.00,51452000.00,50492000.00,48115000.00,47088000.00,47637000.00,47779000.00,43265000.00,42791000.00,43952000.00,44307000.00,44473000.00,43599000.00,44238000.00,43877000.00,43541000.00,42300000.00,42873000.00,43716000.00,40559000.00,39705000.00,40825000.00,41137000.00,38291000.00,31981000.00,24224000.00,23533000.00,17192000.00,16767000.00,18095000.00,16488000.00,0.00
interestExpense,16325000.00,16368000.00,15729000.00,14565000.00,14454000.00,14547000.00,14666000.00,14998000.00,14722000.00,14862000.00,14005000.00,13335000.00,13302000.00,13331000.00,13472000.00,13796000.00,13734000.00,13129000.00,13349000.00,12861000.00,12879000.00,12688000.00,13820000.00,13992000.00,13873000.00,12652000.00,13331000.00,12788000.00,13049000.00,13153000.00,12946000.00,13010000.00,11258000.00,11197000.00,11795000.00,12569000.00,13325000.00,13439000.00,13632000.00,13776000.00,14764000.00,14744000.00,14736000.00,15152000.00,14690000.00,14476000.00,14356000.00,14696000.00,14738000.00,14063000.00,13079000.00,12756000.00,12416000.00,10624000.00,10654000.00,10895000.00,10906000.00,43737000.00
taxProvision,,187000.00,270000.00,,,202000.00,198000.00,287000.00,150000.00,174000.00,127000.00,-136000.00,12000.00,-91000.00,206000.00,110000.00,268000.00,206000.00,236000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
interestIncome,16325000.00,16368000.00,15729000.00,14565000.00,14454000.00,21000.00,36000.00,14998000.00,14722000.00,100000.00,74000.00,21000.00,13270000.00,71000.00,312000.00,397000.00,137000.00,156000.00,7000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
netInterestIncome,-16325000.00,-16368000.00,-15729000.00,-14565000.00,-14454000.00,-14547000.00,-14666000.00,-14998000.00,-14722000.00,-14862000.00,-14005000.00,-13335000.00,-13270000.00,-13260000.00,-13160000.00,-13399000.00,-13597000.00,-12973000.00,-13342000.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
extraordinaryItems,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25758000.00,0.00,0.00,0.00,3455000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
nonRecurring,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
otherItems,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
incomeTaxExpense,16646000.00,16641000.00,9050000.00,14667000.00,14634000.00,202000.00,198000.00,287000.00,150000.00,174000.00,127000.00,-136000.00,12000.00,-91000.00,206000.00,110000.00,268000.00,206000.00,236000.00,50000.00,171000.00,171000.00,-65000.00,246000.00,210000.00,-79000.00,-163000.00,-77000.00,601000.00,-45000.00,87000.00,-180000.00,356000.00,35000.00,84000.00,-34000.00,665000.00,-283000.00,112000.00,-216000.00,473000.00,91000.00,14457000.00,-1148000.00,16303000.00,15561000.00,15477000.00,-12031000.00,13582000.00,15172000.00,27616000.00,-5126000.00,-1237000.00,5839000.00,524000.00,11182000.00,11503000.00,0.00
totalRevenue,111198000.00,109721000.00,107754000.00,106000000.00,111023000.00,104155000.00,101470000.00,101747000.00,98286000.00,91809000.00,83986000.00,81347000.00,84374000.00,82109000.00,96743000.00,98947000.00,98362000.00,84113000.00,85319000.00,82605000.00,82507000.00,85023000.00,80732000.00,81746000.00,82339000.00,77106000.00,73792000.00,76562000.00,75976000.00,71819000.00,70731000.00,71530000.00,71289000.00,66769000.00,66035000.00,66478000.00,67343000.00,62185000.00,63953000.00,64645000.00,65318000.00,62914000.00,62180000.00,63120000.00,62836000.00,57809000.00,57038000.00,55547000.00,56293000.00,52279000.00,47772000.00,34661000.00,34963000.00,29287000.00,28932000.00,29627000.00,30473000.00,104376000.00
totalOperatingExpenses,38748000.00,38432000.00,38900000.00,39123000.00,40105000.00,38699000.00,37554000.00,39784000.00,37507000.00,34570000.00,34324000.00,34067000.00,33352000.00,33172000.00,34282000.00,32848000.00,33047000.00,28525000.00,26656000.00,27705000.00,25062000.00,38264000.00,38846000.00,26129000.00,26150000.00,29313000.00,23068000.00,22601000.00,22505000.00,22108000.00,22002000.00,21151000.00,22118000.00,20074000.00,20123000.00,20269000.00,21034000.00,22844000.00,20953000.00,20698000.00,20679000.00,21379000.00,21214000.00,20639000.00,26692000.00,24607000.00,24462000.00,23608000.00,24950000.00,23719000.00,20149000.00,4378000.00,17556000.00,12322000.00,11773000.00,4276000.00,11519000.00,0.00
costOfRevenue,41311000.00,39797000.00,39138000.00,39804000.00,39915000.00,37140000.00,35574000.00,36248000.00,33110000.00,30816000.00,29600000.00,30865000.00,30699000.00,25942000.00,33613000.00,36106000.00,34931000.00,31101000.00,29842000.00,32809000.00,30170000.00,29510000.00,28966000.00,31825000.00,29712000.00,27745000.00,27395000.00,28851000.00,27987000.00,26007000.00,25086000.00,26486000.00,25661000.00,23191000.00,22668000.00,23683000.00,23273000.00,21629000.00,22646000.00,23540000.00,23198000.00,22162000.00,21086000.00,22234000.00,17024000.00,15952000.00,15243000.00,17217000.00,16187000.00,14572000.00,11832000.00,19846000.00,5977000.00,4870000.00,4994000.00,13819000.00,4969000.00,72698000.00
totalOtherIncomeExpenseNet,321000.00,273000.00,-9050000.00,-14667000.00,-14634000.00,-14728000.00,-14828000.00,-239000.00,-52000.00,-74000.00,-4324000.00,708000.00,-531000.00,162000.00,108000.00,288000.00,-131000.00,583000.00,-229000.00,-21000.00,-125000.00,-148000.00,209000.00,-69000.00,-99000.00,192000.00,310000.00,86000.00,-577000.00,99000.00,24000.00,343000.00,6774000.00,-23000.00,-70000.00,89000.00,-621000.00,1078000.00,-64000.00,276000.00,-419000.00,-65000.00,-279000.00,-273000.00,68000.00,-150000.00,-106000.00,649000.00,-108000.00,530000.00,10884000.00,-689000.00,-251000.00,4368000.00,-987000.00,-744000.00,-753000.00,0.00
discontinuedOperations,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37865000.00,-213000.00,0.00,0.00,0.00,4308000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
netIncomeFromContinuingOps,15135000.00,15397000.00,20666000.00,12406000.00,16369000.00,13588000.00,13514000.00,10478000.00,12895000.00,11487000.00,1733000.00,109701000.00,4935000.00,7793000.00,13543000.00,120904000.00,13155000.00,10121000.00,11845000.00,7977000.00,10399000.00,3142000.00,-1193000.00,6745000.00,9242000.00,5888000.00,7824000.00,870000.00,7840000.00,10468000.00,8835000.00,-15056000.00,13871000.00,19825000.00,20156000.00,-23984000.00,19115000.00,17485000.00,18529000.00,6907000.00,6258000.00,4564000.00,4865000.00,3956000.00,4498000.00,2624000.00,2871000.00,0.00,310000.00,455000.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00
netIncomeApplicableToCommonShares,11778000.00,11983000.00,16136000.00,9629000.00,12772000.00,10582000.00,10523000.00,8137000.00,10041000.00,8941000.00,1257000.00,2898000.00,5038000.00,7656000.00,12068000.00,12845000.00,12862000.00,8916000.00,11095000.00,6673000.00,10394000.00,3072000.00,-453000.00,7077000.00,9094000.00,5519000.00,7387000.00,8861000.00,8474000.00,7599000.00,7651000.00,8212000.00,13562000.00,8708000.00,8070000.00,7024000.00,6417000.00,3713000.00,4602000.00,4682000.00,4223000.00,3210000.00,3238000.00,28577000.00,2817000.00,1689000.00,1856000.00,371000.00,3052000.00,219000.00,0.00,4379000.00,0.00,0.00,0.00,6444000.00,,0.00
preferredStockAndOtherAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
